UMPQ,-0.0209,-0.0906,-0.1585
CVET,-0.0538,-0.7744,-0.626
SYF,0.1666,0.036,0.0424
SIEGY,0.1218,-0.0786,0.0266
RHP,-0.0235,-0.243,-0.6277
BP,-0.0851,-0.3999,-0.3534
SABR,-0.136,-0.0449,-0.2216
APLE,-0.0515,-0.4743,0.0109
TRV,0.1166,0.1265,0.0399
APTV,-0.0326,-0.1339,-0.1403
DEO,0.232,0.0495,0.0272
EXC,0.3158,0.0563,0.0027
PLNT,0.0124,-0.1419,-0.0544
VRTX,0.2301,0.6111,0.3054
FOXA,0.0316,-0.1757,-0.2708
RL,-0.2399,-0.1485,-0.174
BDX,0.1127,0.0537,0.0336
DAL,0.084,0.1589,0.1608
XSD,0.2808,0.112,0.1124
FIVE,0.3702,-0.2887,-0.0744
XEL,0.2501,0.0105,0.0798
ITUB,-0.4565,-0.564,-0.0835
AHKSY,-0.0949,-0.0433,0.1282
MA,0.7269,0.3152,0.084
VCRA,0.3788,-0.1621,-0.2712
AMBA,1.4862,0.2812,0.3638
LYB,0.1066,-0.0693,0.1098
SHAK,0.4955,-0.2519,-0.1502
SQ,2.3151,0.3773,0.0344
WF,-0.3288,-0.0843,-0.071
ARW,0.4832,0.173,0.1778
LUKOY,-0.0347,-0.2001,0.1521
LGP,-0.0983,0.0688,0.4618
TRGP,0.1129,0.0218,0.2189
CCS,1.3864,-0.3397,0.2297
LVS,-0.0107,-0.1463,0.1792
SMECF,0.1682,-0.2348,0.0312
NVCR,0.8385,-0.0538,0.0624
BSTZ,0.943,0.3842,0.0922
MU,0.993,0.4278,-0.0239
ILMN,0.4602,0.2475,0.0885
ROST,-0.2151,-0.0228,-0.2204
TJX,0.2558,0.1844,0.0308
MDY,0.4604,0.022,-0.1663
BFK,0.1405,0.0791,0.0301
MCK,-0.13,0.1232,0.0846
NVS,0.0737,0.1047,-0.0012
CMI,0.7025,0.5718,0.2875
UN,0.077,-0.0305,0.0515
AOS,0.2327,-0.2825,-0.1245
AXP,-0.0158,-0.3093,-0.0852
STZ,0.1173,0.1644,-0.1322
WES,0.0488,-0.6272,-0.6297
TU,-0.1192,-0.1036,-0.0267
ASML,0.4775,-0.0701,0.0826
DHR,0.431,0.2152,0.1124
MGA,0.001,0.2547,0.2214
WRK,-0.2941,0.0769,0.1138
TXN,0.5955,0.3086,-0.0688
