name,ticker_purch,tdate_purch,bought_?,s_104,p_104,s_52,p_52,s_26,p_26
"Perdue Jr., David A.",FDX,2019/03/29,2019/07/05,2021/07/02,0.8552,2020/07/03,-0.0307,2020/01/03,-0.0521
"Marshall, Roger W.",MSFT,2020/09/03,2020/12/10,2022/12/08,,2021/12/09,0.579,2021/06/10,0.2071
"Capito, Shelley M.",AFL,2018/04/05,2018/07/12,2020/07/09,-0.1855,2019/07/11,0.3268,2019/01/10,0.0724
"Roberts, Pat",NFLX,2020/04/16,2020/07/23,2022/07/21,,2021/07/22,0.0589,2021/01/21,0.2025
"Joyce, David P.",IJR,2019/07/24,2019/10/30,2021/10/27,0.399,2020/10/28,-0.0967,2020/04/29,-0.1853
"Roberts, Pat",BIDU,2015/01/28,2015/05/06,2017/05/03,-0.0746,2016/05/04,-0.0909,2015/11/04,0.0234
"Curtis, John",ANTM,2020/03/27,2020/07/03,2022/07/01,,2021/07/02,0.4285,2021/01/01,0.1798
"Perdue Jr., David A.",ACA,2018/12/21,2019/03/29,2021/03/26,1.0728,2020/03/27,0.2468,2019/09/27,0.1321
"McKinley, David B.",MA,2020/04/30,2020/08/06,2022/08/04,,2021/08/05,0.1245,2021/02/04,0.0322
"Whitehouse, Sheldon",SBUX,2014/10/14,2015/01/20,2017/01/17,0.4295,2016/01/19,0.4524,2015/07/21,0.3873
"Moran, Jerry",LM09.SG,2018/12/06,2019/03/14,2021/03/11,,2020/03/12,,2019/09/12,
"Wyden, Ronald L.",CRWD,2020/04/21,2020/07/28,2022/07/26,,2021/07/27,1.4448,2021/01/26,0.988
"Perdue Jr., David A.",NWSA,2019/10/15,2020/01/21,2022/01/18,0.5241,2021/01/19,0.2767,2020/07/21,-0.1278
"Gottheimer, Josh",ALNY,2020/04/06,2020/07/13,2022/07/11,,2021/07/12,0.1324,2021/01/11,-0.0352
"Roe, David P.",JNJ,2020/06/23,2020/09/29,2022/09/27,,2021/09/28,0.1078,2021/03/30,0.1222
"Phillips, Dean",T,2020/09/23,2020/12/30,2022/12/28,,2021/12/29,-0.1329,2021/06/30,0.007
"Shalala, Donna",TCEHY,2019/01/29,2019/05/07,2021/05/04,0.6591,2020/05/05,0.1001,2019/11/05,-0.1064
"Lee, Susie",DG,2020/04/07,2020/07/14,2022/07/12,,2021/07/13,0.1756,2021/01/12,0.1519
"Cisneros, Gilbert",MET,2020/03/18,2020/06/24,2022/06/22,,2021/06/23,0.6589,2020/12/23,0.2846
"Yarmuth, John A.",ROST,2020/09/08,2020/12/15,2022/12/13,,2021/12/14,-0.0137,2021/06/15,0.0622
"Miller, Carol D.",MCD,2020/07/28,2020/11/03,2022/11/01,,2021/11/02,0.1582,2021/05/04,0.0864
"Cisneros, Gilbert",F,2020/03/18,2020/06/24,2022/06/22,,2021/06/23,1.5509,2020/12/23,0.4883
"Lee, Susie",SMG,2020/04/07,2020/07/14,2022/07/12,,2021/07/13,0.2861,2021/01/12,0.6117
"Phillips, Dean",AAL,2020/12/18,2021/03/26,2023/03/24,,2022/03/25,-0.2499,2021/09/24,-0.0689
"Beyer, Donald S.",ROP,2020/01/14,2020/04/21,2022/04/19,,2021/04/20,0.3617,2020/10/20,0.36
"Cisneros, Gilbert",ABCB,2020/10/29,2021/02/04,2023/02/02,,2022/02/03,0.1403,2021/08/05,0.1292
"Whitehouse, Sheldon",JCI,2017/07/28,2017/11/03,2019/11/01,0.074,2018/11/02,-0.1855,2018/05/04,-0.1222
"Perdue Jr., David A.",GM,2018/07/25,2018/10/31,2020/10/28,-0.0589,2019/10/30,0.0446,2019/05/01,0.0747
"Shalala, Donna",BBVA,2019/04/05,2019/07/12,2021/07/09,0.1114,2020/07/10,-0.3668,2020/01/10,0.0009
"Collins, Susan M.",EMC,2014/07/23,2014/10/29,2016/10/26,,2015/10/28,,2015/04/29,
"Perdue Jr., David A.",HYH,2016/01/20,2016/04/27,2018/04/25,0.4494,2017/04/26,0.2359,2016/10/26,0.0683
"Moran, Jerry",XOM,2020/03/10,2020/06/16,2022/06/14,,2021/06/15,0.3068,2020/12/15,-0.1207
"Beyer, Donald S.",TDDXX,2020/06/01,2020/09/07,2022/09/05,,2021/09/06,,2021/03/08,
"Toomey, Patrick J.",NKLA,2020/07/09,2020/10/15,2022/10/13,,2021/10/14,-0.503,2021/04/15,-0.5128
"Capito, Shelley M.",CB,2018/04/05,2018/07/12,2020/07/09,-0.0519,2019/07/11,0.1266,2019/01/10,-0.0256
"Cisneros, Gilbert",NATI,2020/03/18,2020/06/24,2022/06/22,,2021/06/23,0.1017,2020/12/23,0.099
"Hoeven, John",ADP,2016/02/09,2016/05/17,2018/05/15,0.4819,2017/05/16,0.1452,2016/11/15,0.073
"Curtis, John",TMO,2020/03/27,2020/07/03,2022/07/01,,2021/07/02,0.3509,2021/01/01,0.2405
"Perdue Jr., David A.",LGF-B,2018/12/04,2019/03/12,2021/03/09,-0.0161,2020/03/10,-0.6041,2019/09/10,-0.3049
"Perdue Jr., David A.",BAX,2015/08/25,2015/12/01,2017/11/28,0.7246,2016/11/29,0.2088,2016/05/31,0.1414
"Gottheimer, Josh",BRKS,2020/12/02,2021/03/10,2023/03/08,,2022/03/09,,2021/09/08,
"Beyer, Donald S.",SPLK,2020/02/19,2020/05/27,2022/05/25,,2021/05/26,-0.3111,2020/11/25,0.1353
"Gottheimer, Josh",ADYEY,2020/06/02,2020/09/08,2022/09/06,,2021/09/07,1.0537,2021/03/09,0.4998
"Sherrill, Mikie",SPYG,2020/02/21,2020/05/29,2022/05/27,,2021/05/28,0.3915,2020/11/27,0.2395
"Gianforte, Greg",WIX,2020/12/01,2021/03/09,2023/03/07,,2022/03/08,-0.7481,2021/09/07,-0.2319
"Beyer, Donald S.",TRNO,2020/01/10,2020/04/17,2022/04/15,,2021/04/16,0.1306,2020/10/16,0.1022
"Green, Mark",GMLP,2020/09/11,2020/12/18,2022/12/16,,2021/12/17,,2021/06/18,
"Cisneros, Gilbert",CAT,2020/03/18,2020/06/24,2022/06/22,,2021/06/23,0.7406,2020/12/23,0.4444
"Lee, Susie",CNC,2020/11/04,2021/02/10,2023/02/08,,2022/02/09,0.4014,2021/08/11,0.0526
"Lee, Susie",IT,2020/11/20,2021/02/26,2023/02/24,,2022/02/25,0.5776,2021/08/27,0.7114
"Gianforte, Greg",DPSGY,2020/03/18,2020/06/24,2022/06/22,,2021/06/23,0.9191,2020/12/23,0.3725
"Wyden, Ronald L.",AMWD,2020/08/24,2020/11/30,2022/11/28,,2021/11/29,-0.2848,2021/05/31,-0.0145
"Frankel, Lois",BSX,2020/03/26,2020/07/02,2022/06/30,,2021/07/01,0.2085,2020/12/31,0.0007
"Whitehouse, Sheldon",BABA,2018/08/28,2018/12/04,2020/12/01,0.6402,2019/12/03,0.1973,2019/06/04,-0.0485
"Gianforte, Greg",COVTY,2020/03/18,2020/06/24,2022/06/22,,2021/06/23,0.7404,2020/12/23,0.6338
"Gianforte, Greg",PUBGY,2020/03/19,2020/06/25,2022/06/23,,2021/06/24,1.0856,2020/12/24,0.6178
"Capito, Shelley M.",WEC,2017/09/05,2017/12/12,2019/12/10,0.3048,2018/12/11,0.0917,2018/06/12,-0.1364
"Curtis, John",COST,2020/03/27,2020/07/03,2022/07/01,,2021/07/02,0.2878,2021/01/01,0.2223
"Wyden, Ronald L.",MTCH,2020/08/04,2020/11/10,2022/11/08,,2021/11/09,0.1408,2021/05/11,0.0501
"Inhofe, James M.",FLR,2017/05/17,2017/08/23,2019/08/21,-0.5374,2018/08/22,0.5346,2018/02/21,0.5635
"Collins, Susan M.",GILD,2014/11/10,2015/02/16,2017/02/13,-0.3473,2016/02/15,-0.1195,2015/08/17,0.127
"Capito, Shelley M.",IBM.MX,2018/04/24,2018/07/31,2020/07/28,0.0213,2019/07/30,0.0568,2019/01/29,-0.0542
"Perlmutter, Ed",AMZN,2020/11/18,2021/02/24,2023/02/22,,2022/02/23,-0.0585,2021/08/25,0.0493
"Lee, Susie",IQV,2020/12/16,2021/03/24,2023/03/22,,2022/03/23,0.1925,2021/09/22,0.3794
"Whitehouse, Sheldon",KORS,2014/04/29,2014/08/05,2016/08/02,,2015/08/04,,2015/02/03,
"Hoeven, John",IVZ,2016/06/28,2016/10/04,2018/10/02,-0.264,2017/10/03,0.1356,2017/04/04,-0.0252
"Cisneros, Gilbert",IT,2020/03/18,2020/06/24,2022/06/22,,2021/06/23,1.0283,2020/12/23,0.3369
"Perdue Jr., David A.",HBI,2017/11/02,2018/02/08,2020/02/06,-0.2695,2019/02/07,-0.1248,2018/08/09,-0.0644
"Perdue Jr., David A.",BWXT,2018/12/19,2019/03/27,2021/03/24,0.3208,2020/03/25,-0.0514,2019/09/25,0.2026
"Reed, John F.",INTC,2016/12/14,2017/03/22,2019/03/20,0.5329,2018/03/21,0.4666,2017/09/20,0.0495
"Davis, Susan A.",FTNT,2020/03/16,2020/06/22,2022/06/20,,2021/06/21,0.6866,2020/12/21,0.0275
"Collins, Susan M.",AAPL,2015/01/13,2015/04/21,2017/04/18,0.111,2016/04/19,-0.1594,2015/10/20,-0.1174
"Cruz, Rafael E.",BFK,2014/02/06,2014/05/15,2016/05/12,0.1513,2015/05/14,0.024,2014/11/13,0.0186
"Doggett, Lloyd",PPG,2020/12/14,2021/03/22,2023/03/20,,2022/03/21,-0.121,2021/09/20,-0.0157
"Lee, Susie",ARMK,2020/04/27,2020/08/03,2022/08/01,,2021/08/02,0.6683,2021/02/01,0.6383
"Perdue Jr., David A.",AAPL,2016/02/01,2016/05/09,2018/05/07,0.9985,2017/05/08,0.6244,2016/11/07,0.1803
"Rutherford, John",ENLAY,2020/05/27,2020/09/02,2022/08/31,,2021/09/01,0.0177,2021/03/03,0.0128
"Perdue Jr., David A.",EAF,2019/05/28,2019/09/03,2021/08/31,-0.0678,2020/09/01,-0.4448,2020/03/03,-0.2933
"Beyer, Donald S.",DAIUF,2020/11/18,2021/02/24,2023/02/22,,2022/02/23,-0.2764,2021/08/25,
"Phillips, Dean",MMM,2020/09/23,2020/12/30,2022/12/28,,2021/12/29,0.0225,2021/06/30,0.1327
"Cisneros, Gilbert",INTU,2020/07/30,2020/11/05,2022/11/03,,2021/11/04,0.7929,2021/05/06,0.1181
"Whitehouse, Sheldon",INTC,2019/04/18,2019/07/25,2021/07/22,0.0741,2020/07/23,0.165,2020/01/23,0.2109
"Green, Mark",SHLX,2020/11/23,2021/03/01,2023/02/27,,2022/02/28,0.1998,2021/08/30,0.0767
"Perdue Jr., David A.",TRP,2020/03/26,2020/07/02,2022/06/30,,2021/07/01,0.1521,2020/12/31,-0.0606
"Inhofe, James M.",NTLA,2017/10/19,2018/01/25,2020/01/23,-0.3694,2019/01/24,-0.3795,2018/07/26,0.2259
"Axne, Cynthia",JEF,2019/02/04,2019/05/13,2021/05/10,0.8808,2020/05/11,-0.2379,2019/11/11,0.075
"Gianforte, Greg",MLCO,2020/11/13,2021/02/19,2023/02/17,,2022/02/18,-0.391,2021/08/20,-0.4072
"Carper, Thomas R.",AAPL,2015/04/22,2015/07/29,2017/07/26,0.2488,2016/07/27,-0.1574,2016/01/27,-0.2272
"Clark, Katherine M.",SPGI,2020/11/05,2021/02/11,2023/02/09,,2022/02/10,0.1902,2021/08/12,0.2923
"DelBene, Suzan K.",MSFT,2020/03/31,2020/07/07,2022/07/05,,2021/07/06,0.31,2021/01/05,0.0274
"Whitehouse, Sheldon",AMGN,2015/03/10,2015/06/16,2017/06/13,0.0544,2016/06/14,-0.0217,2015/12/15,0.0452
"Collins, Susan M.",RHHBY,2014/04/04,2014/07/11,2016/07/08,-0.121,2015/07/10,-0.009,2015/01/09,-0.0667
"Perdue Jr., David A.",GLW,2019/04/30,2019/08/06,2021/08/03,0.4547,2020/08/04,0.0924,2020/02/04,-0.0329
"Gottheimer, Josh",PYPL,2020/09/25,2021/01/01,2022/12/30,,2021/12/31,-0.1824,2021/07/02,0.2488
"Inhofe, James M.",DHR,2018/07/26,2018/11/01,2020/10/29,1.3142,2019/10/31,0.3801,2019/05/02,0.3271
"Conaway, K. M.",AAPL,2020/04/15,2020/07/22,2022/07/20,,2021/07/21,0.4944,2021/01/20,0.3416
"Marchant, Kenny",MA,2020/11/19,2021/02/25,2023/02/23,,2022/02/24,-0.0107,2021/08/26,-0.0132
"Gottheimer, Josh",BMRN,2019/12/16,2020/03/23,2022/03/21,0.1469,2021/03/22,0.1078,2020/09/21,0.0926
"Beyer, Donald S.",NDAQ,2020/02/14,2020/05/22,2022/05/20,,2021/05/21,0.4272,2020/11/20,0.0976
"Collins, Susan M.",VFC,2014/05/07,2014/08/13,2016/08/10,0.0044,2015/08/12,0.2111,2015/02/11,0.128
"Gibbs, Bob",AAPL,2020/01/08,2020/04/15,2022/04/13,,2021/04/14,0.8813,2020/10/14,0.7119
"Roberts, Pat",BBY,2020/08/18,2020/11/24,2022/11/22,,2021/11/23,0.0269,2021/05/25,-0.0031
"Perdue Jr., David A.",FEYE,2016/07/15,2016/10/21,2018/10/19,0.3992,2017/10/20,0.3533,2017/04/21,-0.0125
"Hern, Kevin",CB,2020/07/27,2020/11/02,2022/10/31,,2021/11/01,0.4672,2021/05/03,0.3043
"Green, Mark",WES,2020/09/16,2020/12/23,2022/12/21,,2021/12/22,0.4456,2021/06/23,0.5671
"Perdue Jr., David A.",OKE,2019/06/25,2019/10/01,2021/09/28,-0.1979,2020/09/29,-0.6384,2020/03/31,-0.7063
"Gottheimer, Josh",HMN,2020/02/14,2020/05/22,2022/05/20,,2021/05/21,0.1179,2020/11/20,0.169
"Axne, Cynthia",JNJ,2020/02/13,2020/05/21,2022/05/19,,2021/05/20,0.1596,2020/11/19,-0.0043
"Wyden, Ronald L.",UBER,2020/05/08,2020/08/14,2022/08/12,,2021/08/13,0.4132,2021/02/12,0.9937
"Beyer, Donald S.",NDAQ,2019/12/23,2020/03/30,2022/03/28,,2021/03/29,0.5605,2020/09/28,0.2994
"Lee, Susie",AZEK,2020/12/16,2021/03/24,2023/03/22,,2022/03/23,-0.3698,2021/09/22,-0.0729
"Whitehouse, Sheldon",QLIK,2014/02/25,2014/06/03,2016/05/31,,2015/06/02,,2014/12/02,
"Beyer, Donald S.",ROP,2020/08/27,2020/12/03,2022/12/01,,2021/12/02,0.1231,2021/06/03,0.0811
"Perdue Jr., David A.",AAPL,2016/02/23,2016/05/31,2018/05/29,0.8857,2017/05/30,0.545,2016/11/29,0.1151
"Phillips, Dean",NFLX,2020/09/23,2020/12/30,2022/12/28,,2021/12/29,0.153,2021/06/30,0.004
"Perlmutter, Ed",MSFT,2020/11/12,2021/02/18,2023/02/16,,2022/02/17,0.2104,2021/08/19,0.209
"Perdue Jr., David A.",ET,2019/09/18,2019/12/25,2021/12/22,-0.3764,2020/12/23,-0.5008,2020/06/24,-0.4304
"Green, Mark",USDP,2020/10/22,2021/01/28,2023/01/26,,2022/01/27,0.0724,2021/07/29,0.3057
"Miller, Carol D.",BTI,2019/02/01,2019/05/10,2021/05/07,0.0662,2020/05/08,0.013,2019/11/08,-0.0111
"Green, Mark",GMLP,2020/08/04,2020/11/10,2022/11/08,,2021/11/09,,2021/05/11,
"Green, Mark",MMLP,2020/08/10,2020/11/16,2022/11/14,,2021/11/15,1.0664,2021/05/17,0.8339
"Green, Mark",ET,2020/10/22,2021/01/28,2023/01/26,,2022/01/27,0.4981,2021/07/29,0.5581
"Perdue Jr., David A.",GPK,2019/08/12,2019/11/18,2021/11/15,0.2828,2020/11/16,-0.096,2020/05/18,-0.1917
"Perdue Jr., David A.",CBS,2018/01/19,2018/04/27,2020/04/24,,2019/04/26,,2018/10/26,
"Lee, Susie",OKE,2020/06/09,2020/09/15,2022/09/13,,2021/09/14,0.9847,2021/03/16,0.8641
"Cisneros, Gilbert",CAH,2020/03/18,2020/06/24,2022/06/22,,2021/06/23,0.0694,2020/12/23,0.0263
"Foxx, Virginia",BP,2020/06/22,2020/09/28,2022/09/26,,2021/09/27,0.4849,2021/03/29,0.3741
"Cassidy, William",NSC,2016/03/31,2016/07/07,2018/07/05,0.8026,2017/07/06,0.4328,2017/01/05,0.312
"Loeffler, Kelly",DD,2020/04/07,2020/07/14,2022/07/12,,2021/07/13,0.4981,2021/01/12,0.614
"Comer, James",AAPL,2020/02/24,2020/06/01,2022/05/30,,2021/05/31,0.5591,2020/11/30,0.4871
"Perdue Jr., David A.",VIAB,2016/11/07,2017/02/13,2019/02/11,,2018/02/12,,2017/08/14,
"Carper, Thomas R.",CEF,2020/04/02,2020/07/09,2022/07/07,,2021/07/08,0.097,2021/01/07,0.1534
"Shalala, Donna",RDUS,2019/04/16,2019/07/23,2021/07/20,-0.2421,2020/07/21,-0.4005,2020/01/21,-0.1013
"Perdue Jr., David A.",FEYE,2016/12/16,2017/03/24,2019/03/22,0.3821,2018/03/23,0.391,2017/09/22,0.3768
"Green, Mark",GMLP,2020/10/05,2021/01/11,2023/01/09,,2022/01/10,,2021/07/12,
"Perdue Jr., David A.",BRK-B,2018/06/21,2018/09/27,2020/09/24,-0.0372,2019/09/26,-0.0424,2019/03/28,-0.078
"Lee, Susie",RXT,2020/12/16,2021/03/24,2023/03/22,,2022/03/23,-0.5197,2021/09/22,-0.374
"Marchant, Kenny",ORCL,2020/11/19,2021/02/25,2023/02/23,,2022/02/24,0.1087,2021/08/26,0.3567
"Cisneros, Gilbert",KMX,2020/01/28,2020/05/05,2022/05/03,,2021/05/04,0.8537,2020/11/03,0.2503
"Perdue Jr., David A.",MOS,2019/03/28,2019/07/04,2021/07/01,0.3112,2020/07/02,-0.4713,2020/01/02,-0.1193
"Gottheimer, Josh",SNAP,2020/04/23,2020/07/30,2022/07/28,,2021/07/29,2.3611,2021/01/28,1.3218
"Gianforte, Greg",BCS,2020/03/18,2020/06/24,2022/06/22,,2021/06/23,0.7655,2020/12/23,0.4555
"Whitehouse, Sheldon",SLB,2014/03/20,2014/06/26,2016/06/23,-0.3185,2015/06/25,-0.2492,2014/12/25,-0.2485
"Murray, Patty",STT,2017/03/16,2017/06/22,2019/06/20,-0.3779,2018/06/21,0.0968,2017/12/21,0.1053
"Perdue Jr., David A.",URBN,2017/05/17,2017/08/23,2019/08/21,0.1075,2018/08/22,1.4761,2018/02/21,0.8155
"Perdue Jr., David A.",ENB,2020/03/13,2020/06/19,2022/06/17,,2021/06/18,0.2545,2020/12/18,0.0418
"Perdue Jr., David A.",DOW,2020/03/26,2020/07/02,2022/06/30,,2021/07/01,0.5373,2020/12/31,0.3373
"Cisneros, Gilbert",DIS,2020/09/16,2020/12/23,2022/12/21,,2021/12/22,-0.1326,2021/06/23,0.0004
"Castor, Kathy",BRK.B,2020/09/25,2021/01/01,2022/12/30,,2021/12/31,,2021/07/02,
"Gottheimer, Josh",EXAS,2020/10/26,2021/02/01,2023/01/30,,2022/01/31,-0.4741,2021/08/02,-0.2254
"Collins, Susan M.",DHR,2017/03/02,2017/06/08,2019/06/06,0.5891,2018/06/07,0.2106,2017/12/07,0.0914
"Shalala, Donna",HPQ,2019/02/05,2019/05/14,2021/05/11,0.8435,2020/05/12,-0.1726,2019/11/12,0.0587
"Shalala, Donna",NVCR,2019/06/19,2019/09/25,2021/09/22,0.6903,2020/09/23,0.3938,2020/03/25,-0.2107
"Perdue Jr., David A.",RF,2017/06/26,2017/10/02,2019/09/30,0.0539,2018/10/01,0.2094,2018/04/02,0.2061
"Langevin, James R.",DIA,2020/02/24,2020/06/01,2022/05/30,,2021/05/31,0.366,2020/11/30,0.1659
"Gianforte, Greg",NGG,2020/03/18,2020/06/24,2022/06/22,,2021/06/23,0.0839,2020/12/23,-0.028
"Gottheimer, Josh",VIAV,2020/05/07,2020/08/13,2022/08/11,,2021/08/12,0.1428,2021/02/11,0.2077
"Loeffler, Kelly",CTSH,2020/04/07,2020/07/14,2022/07/12,,2021/07/13,0.2306,2021/01/12,0.4241
"Wyden, Ronald L.",UPS,2020/08/17,2020/11/23,2022/11/21,,2021/11/22,0.2701,2021/05/24,0.2917
"Marchant, Kenny",DG,2020/11/19,2021/02/25,2023/02/23,,2022/02/24,-0.0049,2021/08/26,0.1701
"Perdue Jr., David A.",FOX,2017/04/24,2017/07/31,2019/07/29,,2018/07/30,,2018/01/29,
"Marchant, Kenny",ICE,2020/11/19,2021/02/25,2023/02/23,,2022/02/24,0.1089,2021/08/26,0.0463
"Inhofe, James M.",UNH,2018/01/11,2018/04/19,2020/04/16,0.2261,2019/04/18,-0.0758,2018/10/18,0.1237
"Axne, Cynthia",BRK.B,2019/04/23,2019/07/30,2021/07/27,,2020/07/28,,2020/01/28,
"DelBene, Suzan K.",MSFT,2020/08/31,2020/12/07,2022/12/05,,2021/12/06,0.5091,2021/06/07,0.1759
"Perdue Jr., David A.",CZR,2018/06/20,2018/09/26,2020/09/23,0.1826,2019/09/25,-0.163,2019/03/27,-0.0053
"Green, Mark",SHLX,2020/08/14,2020/11/20,2022/11/18,,2021/11/19,0.1971,2021/05/21,0.5611
"Whitehouse, Sheldon",AMGN,2017/05/24,2017/08/30,2019/08/28,0.1986,2018/08/29,0.1451,2018/02/28,0.0706
"Gottheimer, Josh",SGIOY,2020/02/14,2020/05/22,2022/05/20,,2021/05/21,-0.0015,2020/11/20,-0.0071
"Frankel, Lois",HXL,2020/06/09,2020/09/15,2022/09/13,,2021/09/14,0.4632,2021/03/16,0.5517
"Beyer, Donald S.",NTLA,2020/01/14,2020/04/21,2022/04/19,,2021/04/20,3.864,2020/10/20,0.8497
"Perdue Jr., David A.",CZR,2018/06/28,2018/10/04,2020/10/01,0.1449,2019/10/03,-0.1997,2019/04/04,-0.0253
"Whitehouse, Sheldon",KHC,2018/06/13,2018/09/19,2020/09/16,-0.4435,2019/09/18,-0.5042,2019/03/20,-0.4406
"Carper, Thomas R.",DD,2012/12/17,2013/03/25,2015/03/23,0.4494,2014/03/24,0.5377,2013/09/23,0.2078
"Perdue Jr., David A.",FEYE,2016/06/24,2016/09/30,2018/09/28,0.1591,2017/09/29,0.1539,2017/03/31,-0.1265
"Perdue Jr., David A.",SUN,2018/02/09,2018/05/18,2020/05/15,-0.1272,2019/05/17,0.1416,2018/11/16,0.0392
"Gottheimer, Josh",SAM,2020/08/13,2020/11/19,2022/11/17,,2021/11/18,-0.4861,2021/05/20,0.1469
"Lowenthal, Alan S.",DEACU,2020/01/30,2020/05/07,2022/05/05,,2021/05/06,,2020/11/05,
"Beyer, Donald S.",NVDA,2020/11/17,2021/02/23,2023/02/21,,2022/02/22,0.7034,2021/08/24,0.5742
"Reed, John F.",CELG,2017/02/21,2017/05/30,2019/05/28,,2018/05/29,,2017/11/28,
"Wyden, Ronald L.",AAPL,2020/07/20,2020/10/26,2022/10/24,,2021/10/25,0.2945,2021/04/26,0.1708
"Wyden, Ronald L.",COUP,2020/08/05,2020/11/11,2022/11/09,,2021/11/10,-0.1836,2021/05/12,-0.181
"Phillips, Dean",CMCSA,2020/12/16,2021/03/24,2023/03/22,,2022/03/23,-0.1646,2021/09/22,0.0053
"Hern, Kevin",ADBE,2020/04/09,2020/07/16,2022/07/14,,2021/07/15,0.4281,2021/01/14,0.102
"Perlmutter, Ed",COST,2020/03/18,2020/06/24,2022/06/22,,2021/06/23,0.3114,2020/12/23,0.2086
"Loeffler, Kelly",ICE,2020/02/26,2020/06/03,2022/06/01,,2021/06/02,0.1437,2020/12/02,0.0966
"Axne, Cynthia",ACGL,2020/12/15,2021/03/23,2023/03/21,,2022/03/22,0.289,2021/09/21,0.0615
"Capito, Shelley M.",AMT,2020/12/31,2021/04/08,2023/04/06,,2022/04/07,,2021/10/07,0.1037
"Clark, Katherine M.",XYL,2020/11/05,2021/02/11,2023/02/09,,2022/02/10,-0.0666,2021/08/12,0.3045
"Shalala, Donna",FMX,2019/04/05,2019/07/12,2021/07/09,-0.1363,2020/07/10,-0.3941,2020/01/10,0.0006
"Whitehouse, Sheldon",MET,2016/03/24,2016/06/30,2018/06/28,0.2514,2017/06/29,0.4118,2016/12/29,0.3677
"Perdue Jr., David A.",DOW,2019/07/15,2019/10/21,2021/10/18,0.2179,2020/10/19,0.0313,2020/04/20,-0.3303
"Cisneros, Gilbert",WBA,2020/03/18,2020/06/24,2022/06/22,,2021/06/23,0.2443,2020/12/23,-0.0461
"Cassidy, William",AFL,2018/04/23,2018/07/30,2020/07/27,-0.217,2019/07/29,0.1479,2019/01/28,0.0182
"Loeffler, Kelly",PG,2020/04/07,2020/07/14,2022/07/12,,2021/07/13,0.0995,2021/01/12,0.1017
"Perdue Jr., David A.",KN,2015/02/26,2015/06/04,2017/06/01,-0.0993,2016/06/02,-0.2299,2015/12/03,-0.1795
"Whitehouse, Sheldon",USB,2017/01/25,2017/05/03,2019/05/01,0.0298,2018/05/02,-0.0303,2017/11/01,0.0529
"Curtis, John",LVS,2020/03/27,2020/07/03,2022/07/01,,2021/07/02,0.1253,2021/01/01,0.251
"Loeffler, Kelly",CR,2020/03/20,2020/06/26,2022/06/24,,2021/06/25,0.6434,2020/12/25,0.3865
"Conaway, K. M.",ITOT,2020/05/19,2020/08/25,2022/08/23,,2021/08/24,0.3271,2021/02/23,0.1595
"Perdue Jr., David A.",PFE,2017/02/27,2017/06/05,2019/06/03,0.293,2018/06/04,0.1237,2017/12/04,0.1217
"Gianforte, Greg",CCLAY,2020/03/18,2020/06/24,2022/06/22,,2021/06/23,,2020/12/23,
"Cisneros, Gilbert",ROP,2020/03/18,2020/06/24,2022/06/22,,2021/06/23,0.1761,2020/12/23,0.0748
"Capito, Shelley M.",APD,2018/04/04,2018/07/11,2020/07/08,0.7226,2019/07/10,0.4413,2019/01/09,-0.006
"McKinley, David B.",SBUX,2020/03/23,2020/06/29,2022/06/27,,2021/06/28,0.553,2020/12/28,0.4298
"Green, Mark",MPLX,2020/06/11,2020/09/17,2022/09/15,,2021/09/16,0.6177,2021/03/18,0.4902
"Perdue Jr., David A.",FOX,2015/05/11,2015/08/17,2017/08/14,,2016/08/15,,2016/02/15,
"Perdue Jr., David A.",BOIVF,2019/11/07,2020/02/13,2022/02/10,0.3464,2021/02/11,0.0512,2020/08/13,-0.1012
"Capito, Shelley M.",F,2016/06/13,2016/09/19,2018/09/17,-0.2198,2017/09/18,-0.0435,2017/03/20,0.0144
"Axne, Cynthia",GOOG,2019/05/31,2019/09/06,2021/09/03,1.3929,2020/09/04,0.3223,2020/03/06,0.0633
"Perdue Jr., David A.",SBUX,2015/08/24,2015/11/30,2017/11/27,-0.0876,2016/11/28,-0.0718,2016/05/30,-0.1076
"Perdue Jr., David A.",NKE,2016/05/16,2016/08/22,2018/08/20,0.3832,2017/08/21,-0.0894,2017/02/20,-0.0378
"Hern, Kevin",CR,2020/07/27,2020/11/02,2022/10/31,,2021/11/01,1.0303,2021/05/03,0.8261
"Banks, James E.",KR,2020/12/18,2021/03/26,2023/03/24,,2022/03/25,0.5422,2021/09/24,0.0959
"Axne, Cynthia",MA,2020/04/22,2020/07/29,2022/07/27,,2021/07/28,0.257,2021/01/27,0.033
"Cisneros, Gilbert",MSFT,2020/03/18,2020/06/24,2022/06/22,,2021/06/23,0.3288,2020/12/23,0.1114
"Carper, Thomas R.",RHI,2017/08/31,2017/12/07,2019/12/05,0.0917,2018/12/06,0.1009,2018/06/07,0.2682
"Courtney, Joe",CB,2019/12/31,2020/04/07,2022/04/05,,2021/04/06,0.3895,2020/10/06,0.027
"Carper, Thomas R.",DD,2013/06/13,2013/09/19,2015/09/17,0.0971,2014/09/18,0.3277,2014/03/20,0.2235
"Perdue Jr., David A.",GLW,2018/04/25,2018/08/01,2020/07/29,-0.0566,2019/07/31,-0.064,2019/01/30,0.0171
"Capito, Shelley M.",MMM,2018/04/05,2018/07/12,2020/07/09,-0.2306,2019/07/11,-0.1571,2019/01/10,-0.0357
