BNTGY,0.8268,0.5038
CMP,0.5118,0.3705
DE,0.6918,0.3103
NXTG,0.2046,0.1911
QSY,0.605,0.2565
BUD,0.1657,0.1168,0.1296
VZ,0.0134,0.0286,0.0291
APH,0.2306,-0.1006,-0.0116
DIA,0.2857,0.1255,0.3436
TUP,-0.7245,-0.406,-0.1235
EDU,-0.8509
TMUS,0.4019,0.2973
SQ,1.0906,0.7503
GSK,-0.0709,-0.1375,-0.0773
PG,0.2573,0.1585,0.1023
AKAM,0.1449,0.0648
PM,0.2785,0.1424
FIVE,0.1341,0.201,0.5137
UBER,0.1246,0.4829
USO,0.6738,0.4444
SU,-0.3562,-0.6637,-0.0565
BLDR,0.7714,0.5111
UNP,0.3277,0.1652,0.7128
EFX,0.5934,0.1208
BURL,0.2144,0.3392
TSLA,0.4722,0.1439,6.4944
NOW,0.2229,0.1887
SPG,1.3808,0.4376
KMB,-0.0509,-0.0805
SSL,4.0263,0.9521
AAWW,2.6334,1.2677,1.5143
CSLT,0.6024,0.5709,-0.0906
RPM,0.054,0.0723
LITE,-0.0201,-0.2336
CG,-0.076,0.1347,0.2004
ENGGY,-0.0372,-0.0892
FDN,-0.1781,0.1057
HYH,0.6768,0.247,0.1295
HHC,-0.1084
MTDR,6.7409,1.7899
AMD,0.3961,-0.0064
XLV,0.1892,0.1
RCL,0.6787,0.4804
IJH,0.4276,0.014,0.0577
CIEN,0.392,0.3124
OLED,-0.0614,0.1267
DUK,0.1938,0.119
HPQ,0.3307,-0.0452,0.0311
DPM,0.3387,0.0439,0.1917
SBCF,0.1397,-0.034
DAL,0.2977,0.2339,0.0957
SGSOY,0.251,-0.0179,0.0608
GBIL,-0.0011,-0.0004
WTW,0.2477,0.2061,0.064
AMLP,0.3946,0.1711
INTU,0.5973,0.2719,0.8131
VRSN,0.1042,0.0523
AMAT,1.0097,0.6309
CVNA,0.3548,0.0898
SH,-0.2805,-0.1808
MAS,0.0929,0.0717
BOOT,0.5371,0.3893
MCO,0.3622,0.1773
WIW,0.1319,0.0899
POAHY,0.2167,0.2129
ZUO,0.5801,-0.0657
MS,-0.0259,0.469,0.3805
LH,0.5283,0.2099
CDLX,0.6868,0.9615
MMM,-0.0013,0.1049,-0.2306
VIAC,0.6848,0.4572
BMY,-0.0523,0.1163,0.1291
TLRY,-0.8385,-0.6724
BX,0.7269,0.5075,1.157
CIM,0.5541,0.0645
HUYA,0.156,0.4693
FNF,0.1171,0.2139
RNLSY,0.7676,0.8644
LGND,0.1255,-0.07
MUR,1.0255,0.3486
UPS,0.0035,0.1651,0.1243
USMC,0.2296,0.0549
NLY,0.5457,0.2909
RL,0.3065,0.096,-0.2805
PAGP,-0.6017,-0.664,-0.2933
BK,0.1647,-0.1677,-0.2334
PBFX,0.4138,0.6132
IYT,0.0596,0.2047,0.0627
XBI,-0.0201,0.1408,0.0661
CAT,0.5915,0.3397,0.9805
FTNT,0.8537,0.4781
AEP,0.001,-0.0522
DHR,0.665,0.2349,0.1237
EDIT,0.1591,0.4169
ADDYY,0.0877,-0.2321,0.1129
PBCT,0.1465,-0.343,0.0175
O,0.1044,0.1657
JBAXY,0.5692,0.3622
AAL,0.429,0.4912
GNRC,0.0883,0.6095
G,0.2022,-0.0449,0.12
TSCO,0.0774,-0.0883,0.2726
CCMP,0.094,0.1
TRV,0.3229,0.1969
SRVR,0.0351,0.1656
USMV,0.152,0.1226
LDP,0.1126,0.0742
OLLI,-0.052,-0.0157
CCI,0.3075,0.0175,0.0928
BLUE,-0.6195,-0.5018
SPH,-0.0666,-0.0794
BIIB,0.1899,0.0112,-0.0658
PDCE,0.508,-0.4371,-0.1407
DPZ,0.3566,-0.0126
RSG,0.4951,0.1994
GLD,0.0044,0.0226
PRGO,-0.1583,-0.1177,-0.0494
IAU,-0.0286,-0.0126
HON,0.1722,-0.0199,0.0202
FANUY,-0.1512,-0.3684,-0.1367
EMN,0.625,0.5745
MAR,0.3171,0.4424
MPC,0.4834,-0.0236
PANW,0.5956,0.4703,0.4392
ATASY,0.0336,0.0011
PSNL,0.7626,1.4318
ETN,0.1489,0.4739,0.2466
CRON,-0.7129,-0.5069
TRNO,0.1794,0.1134
PPL,0.1166,0.1415
XHB,0.1707,0.2186
HMN,0.029,0.0747
LUMN,0.0004
IJR,0.399,-0.0967,-0.1853
ANTM,0.4157,0.1332
ACA,1.0728,0.2468,0.1321
NWSA,0.5241,0.7185,0.1876
ALNY,0.1324,-0.0352
TCEHY,0.6591,0.1001,-0.1064
DG,0.0854,0.161
ROST,0.124,0.2046
SMG,0.2861,0.6117
ROP,0.2203,0.172
ABCB,0.1403,0.1292
BBVA,0.1114,0.2286,-0.0292
NKLA,-0.503,-0.5128
NATI,0.1017,0.099
ADP,0.4819,0.1452,0.073
TMO,0.3887,0.2808
ADYEY,0.8356,0.5286
SPYG,0.3915,0.2395
WIX,-0.7481,-0.2319
IT,0.803,0.5242
DPSGY,0.9191,0.3725
AMWD,-0.2848,-0.0145
BSX,0.1949,0.0613
COVTY,0.7404,0.6338
PUBGY,1.0856,0.6178
MTCH,0.1408,0.0501
FLR,-0.5374,0.5346,0.5635
IBM.MX,0.0213,0.0568,-0.0542
IQV,0.1925,0.3794
BFK,0.1513,0.024,0.0186
PPG,-0.121,-0.0157
ARMK,0.6683,0.6383
ENLAY,0.0177,0.0128
EAF,-0.0678,0.0253,-0.0869
DAIUF,-0.2764
TRP,0.1521,-0.0606
NTLA,-0.3694,1.2707,0.8815
JEF,0.8808,-0.2379,0.075
MLCO,-0.391,-0.4072
GLW,0.1991,0.0467,0.0941
BMRN,0.1469,0.1078,0.0926
NDAQ,0.4939,0.1985
BBY,0.0269,-0.0031
AZEK,-0.3698,-0.0729
BTI,0.0662,0.013,-0.0111
CAH,0.1046,0.0688
BP,0.2781,0.0768
NSC,0.8026,0.4328,0.312
CEF,0.0741,0.0915
RDUS,-0.2421,-0.4005,-0.1013
ORCL,0.1087,0.3567
MOS,0.3112,-0.4713,-0.1193
SNAP,2.3611,1.3218
BCS,0.7655,0.4555
STT,-0.3661,-0.1589,-0.088
ENB,0.2545,0.0418
DOW,0.2009,-0.0888,0.1385
