name,ticker_purch,tdate_purch,bought_?,s_104,p_104,s_52,p_52,s_26,p_26
"Whitehouse, Sheldon",WMT,2016/01/05,2016/02/23,2018/02/20,0.4562,2017/02/21,0.0842,2016/08/23,0.0997
"Hoeven, John",FLMVX,2019/03/22,2019/05/10,2021/05/07,,2020/05/08,,2019/11/08,
"Toomey, Patrick J.",XLU,2015/01/30,2015/03/20,2017/03/17,0.1444,2016/03/18,0.0902,2015/09/18,-0.0532
"Conaway, K. M.",AAPL,2020/05/19,2020/07/07,2022/07/05,,2021/07/06,0.5088,2021/01/05,0.386
"Perdue Jr., David A.",PFE,2017/02/09,2017/03/30,2019/03/28,0.2309,2018/03/29,0.0312,2017/09/28,0.0352
"Brooks, Susan W.",DIS,2020/04/06,2020/05/25,2022/05/23,,2021/05/24,0.4278,2020/11/23,0.1914
"Perdue Jr., David A.",AVP,2017/11/22,2018/01/10,2020/01/08,,2019/01/09,,2018/07/11,
"Whitehouse, Sheldon",CVS,2019/08/27,2019/10/15,2021/10/12,0.3097,2020/10/13,-0.0743,2020/04/14,-0.0554
"Wittman, Robert J.",LOW,2020/05/21,2020/07/09,2022/07/07,,2021/07/08,0.4219,2021/01/07,0.209
"Wyden, Ronald L.",NVDA,2020/04/21,2020/06/09,2022/06/07,,2021/06/08,0.9524,2020/12/08,0.505
"Wyden, Ronald L.",OSK,2020/07/30,2020/09/17,2022/09/15,,2021/09/16,0.3925,2021/03/18,0.5505
"Moran, Jerry",GILD,2020/08/21,2020/10/09,2022/10/07,,2021/10/08,0.0609,2021/04/09,0.0084
"Wyden, Ronald L.",VMC,2020/04/17,2020/06/05,2022/06/03,,2021/06/04,0.4403,2020/12/04,0.154
"Wyden, Ronald L.",KLAC,2020/04/17,2020/06/05,2022/06/03,,2021/06/04,0.6319,2020/12/04,0.3545
"Gottheimer, Josh",CVX,2020/10/16,2020/12/04,2022/12/02,,2021/12/03,0.2507,2021/06/04,0.1709
"Roberts, Pat",MSFT,2020/04/27,2020/06/15,2022/06/13,,2021/06/14,0.3786,2020/12/14,0.1448
"McCaul, Michael T.",FCFS,2020/11/18,2021/01/06,2023/01/04,,2022/01/05,0.1058,2021/07/07,0.1477
"Cisneros, Gilbert",WELL,2020/04/29,2020/06/17,2022/06/15,,2021/06/16,0.4262,2020/12/16,0.1616
"Joyce, David P.",FIKMX,2019/09/30,2019/11/18,2021/11/15,,2020/11/16,,2020/05/18,
"Cisneros, Gilbert",PGNY,2020/06/30,2020/08/18,2022/08/16,,2021/08/17,0.5087,2021/02/16,0.7177
"Perdue Jr., David A.",ALB,2019/11/20,2020/01/08,2022/01/05,2.4215,2021/01/06,1.4385,2020/07/08,0.1069
"Whitehouse, Sheldon",BA,2016/11/15,2017/01/03,2019/01/01,1.0415,2018/01/02,0.8966,2017/07/04,0.2838
"Carper, Thomas R.",DD,2015/06/12,2015/07/31,2017/07/28,0.3946,2016/07/29,0.1375,2016/01/29,-0.1272
"Hoeven, John",KDP,2019/04/25,2019/06/13,2021/06/10,0.2297,2020/06/11,0.006,2019/12/12,0.0138
"Whitehouse, Sheldon",NEE,2014/02/10,2014/03/31,2016/03/28,0.2363,2015/03/30,0.0925,2014/09/29,-0.0255
"King Jr., Angus S.",AMZN,2019/01/31,2019/03/21,2021/03/18,0.7008,2020/03/19,0.0461,2019/09/19,0.0109
"Perdue Jr., David A.",PAA,2015/02/26,2015/04/16,2017/04/13,-0.3919,2016/04/14,-0.5457,2015/10/15,-0.3656
"Sherrill, Mikie",VNO,2020/01/21,2020/03/10,2022/03/08,-0.0878,2021/03/09,-0.0231,2020/09/08,-0.2578
"Hoeven, John",CTSH,2014/02/19,2014/04/09,2016/04/06,0.2443,2015/04/08,0.2677,2014/10/08,-0.0972
"Perdue Jr., David A.",LGF-B,2018/11/14,2019/01/02,2020/12/30,-0.3326,2020/01/01,-0.3316,2019/07/03,-0.2127
"Cisneros, Gilbert",QDEL,2020/03/10,2020/04/28,2022/04/26,,2021/04/27,-0.1219,2020/10/27,0.9918
"Collins, Susan M.",BRKB,2017/03/02,2017/04/20,2019/04/18,,2018/04/19,,2017/10/19,
"Cisneros, Gilbert",PPBI,2020/01/29,2020/03/18,2022/03/16,1.2927,2021/03/17,1.8024,2020/09/16,0.3736
"Perdue Jr., David A.",KN,2015/03/20,2015/05/08,2017/05/05,-0.0351,2016/05/06,-0.2901,2015/11/06,-0.0533
"Hern, Kevin",ACN,2020/03/26,2020/05/14,2022/05/12,,2021/05/13,0.6013,2020/11/12,0.3522
"Roberts, Pat",AAPL,2016/12/15,2017/02/02,2019/01/31,0.2971,2018/02/01,0.3041,2017/08/03,0.2142
"Blumenauer, Earl",INTC,2020/03/05,2020/04/23,2022/04/21,,2021/04/22,0.0612,2020/10/22,-0.0977
"Courtney, Joe",COST,2019/12/31,2020/02/18,2022/02/15,0.5991,2021/02/16,0.1017,2020/08/18,0.0584
"Collins, Susan M.",UNH,2018/06/04,2018/07/23,2020/07/20,0.2035,2019/07/22,0.0115,2019/01/21,0.0464
"Perdue Jr., David A.",ALB,2019/10/25,2019/12/13,2021/12/10,2.8645,2020/12/11,1.067,2020/06/12,0.143
"Carper, Thomas R.",PTNQ,2020/11/20,2021/01/08,2023/01/06,,2022/01/07,0.1046,2021/07/09,0.0675
"Beyer, Donald S.",PI,2020/01/28,2020/03/17,2022/03/15,3.1779,2021/03/16,3.5953,2020/09/15,1.0425
"Cisneros, Gilbert",ATRC,2020/03/31,2020/05/19,2022/05/17,,2021/05/18,0.4578,2020/11/17,-0.2046
"Wyden, Ronald L.",AMZN,2020/06/30,2020/08/18,2022/08/16,,2021/08/17,-0.003,2021/02/16,0.0055
"Lee, Susie",AQUA,2020/03/06,2020/04/24,2022/04/22,,2021/04/23,0.8498,2020/10/23,0.529
"Wyden, Ronald L.",MSFT,2020/06/17,2020/08/05,2022/08/03,,2021/08/04,0.3415,2021/02/03,0.1355
"Castor, Kathy",BRK.B,2020/04/21,2020/06/09,2022/06/07,,2021/06/08,,2020/12/08,
"Inhofe, James M.",CERN,2016/12/01,2017/01/19,2019/01/17,0.0335,2018/01/18,0.3484,2017/07/20,0.2694
"Cisneros, Gilbert",DAVA,2020/10/29,2020/12/17,2022/12/15,,2021/12/16,0.9681,2021/06/17,0.5262
"Capito, Shelley M.",CMCSA,2019/12/16,2020/02/03,2022/01/31,0.1491,2021/02/01,0.1529,2020/08/03,-0.0083
"Cassidy, William",IHE,2015/08/27,2015/10/15,2017/10/12,0.0529,2016/10/13,-0.0412,2016/04/14,-0.0471
"Toomey, Patrick J.",DD,2017/02/22,2017/04/12,2019/04/10,-0.0846,2018/04/11,0.0416,2017/10/11,0.1447
"Roberts, Pat",MIK,2014/12/11,2015/01/29,2017/01/26,,2016/01/28,,2015/07/30,
"Curtis, John",MSFT,2020/03/27,2020/05/15,2022/05/13,,2021/05/14,0.3588,2020/11/13,0.1855
"Roberts, Pat",BIDU,2014/07/30,2014/09/17,2016/09/14,-0.1582,2015/09/16,-0.3202,2015/03/18,-0.0497
"Carper, Thomas R.",DD,2014/09/15,2014/11/03,2016/10/31,0.0892,2015/11/02,0.044,2015/05/04,0.0467
"Cisneros, Gilbert",LYV,2020/03/18,2020/05/06,2022/05/04,,2021/05/05,1.0082,2020/11/04,0.3744
"Roberts, Pat",NOC,2018/07/05,2018/08/23,2020/08/20,0.1328,2019/08/22,0.243,2019/02/21,-0.0358
"Lee, Susie",FOUR,2020/11/04,2020/12/23,2022/12/21,,2021/12/22,-0.1851,2021/06/23,0.3696
"Gottheimer, Josh",SBGSY,2020/04/14,2020/06/02,2022/05/31,,2021/06/01,0.5821,2020/12/01,0.386
"Cisneros, Gilbert",IART,2020/03/10,2020/04/28,2022/04/26,,2021/04/27,0.5302,2020/10/27,-0.0535
"Capito, Shelley M.",CSCO,2017/09/05,2017/10/24,2019/10/22,0.3826,2018/10/23,0.3089,2018/04/24,0.2803
"Capito, Shelley M.",VFC,2018/04/05,2018/05/24,2020/05/21,-0.2725,2019/05/23,0.0999,2018/11/22,-0.031
"Roberts, Pat",BAC,2017/08/07,2017/09/25,2019/09/23,0.1839,2018/09/24,0.2457,2018/03/26,0.2124
"Shalala, Donna",JCI,2019/02/15,2019/04/05,2021/04/02,0.6743,2020/04/03,-0.2942,2019/10/04,0.1637
"Lowenthal, Alan S.",KTOS,2020/09/04,2020/10/23,2022/10/21,,2021/10/22,0.0623,2021/04/23,0.2453
"Shalala, Donna",TSM,2019/02/15,2019/04/05,2021/04/02,1.963,2020/04/03,0.1248,2019/10/04,0.1165
"Hern, Kevin",NGL,2020/02/14,2020/04/03,2022/04/01,,2021/04/02,-0.007,2020/10/02,0.8485
"Perdue Jr., David A.",KMI,2017/03/23,2017/05/11,2019/05/09,-0.0248,2018/05/10,-0.1788,2017/11/09,-0.1098
"Curtis, John",AMZN,2020/03/04,2020/04/22,2022/04/20,,2021/04/21,0.405,2020/10/21,0.3475
"Perdue Jr., David A.",BAX,2015/08/19,2015/10/07,2017/10/04,0.9267,2016/10/05,0.4617,2016/04/06,0.2796
"Joyce, David P.",SPY,2020/06/08,2020/07/27,2022/07/25,,2021/07/26,0.3665,2021/01/25,0.1848
"Wyden, Ronald L.",IRBT,2020/07/27,2020/09/14,2022/09/12,,2021/09/13,0.0596,2021/03/15,0.5681
"Wittman, Robert J.",RGLD,2020/07/02,2020/08/20,2022/08/18,,2021/08/19,-0.2031,2021/02/18,-0.2201
"Conaway, K. M.",GSLC,2020/02/18,2020/04/07,2022/04/05,,2021/04/06,0.4893,2020/10/06,0.2608
"Whitehouse, Sheldon",RTN,2015/09/22,2015/11/10,2017/11/07,,2016/11/08,,2016/05/10,
"Green, Mark",SMLP,2020/06/10,2020/07/29,2022/07/27,,2021/07/28,1.8705,2021/01/27,0.1428
"Beyer, Donald S.",C,2020/01/27,2020/03/16,2022/03/14,0.2866,2021/03/15,0.7555,2020/09/14,0.179
"Roberts, Pat",MA,2020/01/21,2020/03/10,2022/03/08,0.1593,2021/03/09,0.3978,2020/09/08,0.2186
"Roberts, Pat",COST,2015/03/06,2015/04/24,2017/04/21,0.16,2016/04/22,0.02,2015/10/23,0.0625
"Roberts, Pat",NFLX,2014/09/22,2014/11/10,2016/11/07,1.2693,2015/11/09,1.0281,2015/05/11,0.5217
"Whitehouse, Sheldon",CY,2014/09/18,2014/11/06,2016/11/03,,2015/11/05,,2015/05/07,
"Cisneros, Gilbert",KMX,2020/04/28,2020/06/16,2022/06/14,,2021/06/15,0.2342,2020/12/15,-0.0084
"Frankel, Lois",D,2020/07/15,2020/09/02,2022/08/31,,2021/09/01,-0.008,2021/03/03,-0.1221
"Carper, Thomas R.",PYPL,2020/04/14,2020/06/02,2022/05/31,,2021/06/01,0.6654,2020/12/01,0.393
"Collins, Susan M.",HOLX,2016/12/01,2017/01/19,2019/01/17,0.0804,2018/01/18,0.0973,2017/07/20,0.136
"Shalala, Donna",LMT,2019/02/05,2019/03/26,2021/03/23,0.2061,2020/03/24,-0.0255,2019/09/24,0.3217
"Green, Mark",USAC,2020/12/01,2021/01/19,2023/01/17,,2022/01/18,0.0893,2021/07/20,0.0347
"McCaul, Michael T.",NFG,2020/11/02,2020/12/21,2022/12/19,,2021/12/20,0.4744,2021/06/21,0.2504
"Dunn, Neal P.",BXS$A,2020/08/20,2020/10/08,2022/10/06,,2021/10/07,0.3606,2021/04/08,0.3981
"Perdue Jr., David A.",LYV,2016/02/17,2016/04/06,2018/04/04,0.7342,2017/04/05,0.4493,2016/10/05,0.3034
"Capito, Shelley M.",ICE,2018/02/27,2018/04/17,2020/04/14,0.1774,2019/04/16,0.0742,2018/10/16,0.0035
"Axne, Cynthia",BDX,2019/04/23,2019/06/11,2021/06/08,0.0021,2020/06/09,0.0199,2019/12/10,0.0758
"Roe, David P.",TWNK,2020/06/24,2020/08/12,2022/08/10,,2021/08/11,0.2172,2021/02/10,0.1266
"Perdue Jr., David A.",M,2019/08/15,2019/10/03,2021/09/30,0.5998,2020/10/01,-0.5967,2020/04/02,-0.6695
"Frankel, Lois",CB,2020/01/08,2020/02/26,2022/02/23,0.2825,2021/02/24,0.0721,2020/08/26,-0.2091
"Cisneros, Gilbert",TT,2020/04/08,2020/05/27,2022/05/25,,2021/05/26,1.0103,2020/11/25,0.5997
"Wyden, Ronald L.",NVDA,2020/07/30,2020/09/17,2022/09/15,,2021/09/16,0.7951,2021/03/18,0.0518
"Phillips, Dean",GOOGL,2020/09/23,2020/11/11,2022/11/09,,2021/11/10,0.6692,2021/05/12,0.2669
"Shalala, Donna",PLNT,2019/04/03,2019/05/22,2021/05/19,0.0029,2020/05/20,-0.2138,2019/11/20,-0.0616
"Shalala, Donna",CWEN,2019/04/16,2019/06/04,2021/06/01,0.7136,2020/06/02,0.4149,2019/12/03,0.2038
"Joyce, David P.",VONE,2020/03/26,2020/05/14,2022/05/12,,2021/05/13,0.4891,2020/11/12,0.2804
"Whitehouse, Sheldon",ESRX,2014/04/29,2014/06/17,2016/06/14,0.0742,2015/06/16,0.2581,2014/12/16,0.1479
"Gianforte, Greg",IHG,2020/03/18,2020/05/06,2022/05/04,,2021/05/05,0.6509,2020/11/04,0.2326
"Lee, Susie",ZBH,2020/12/16,2021/02/03,2023/02/01,,2022/02/02,-0.2317,2021/08/04,-0.0443
"Gianforte, Greg",EPOKY,2020/01/13,2020/03/02,2022/02/28,0.635,2021/03/01,0.8799,2020/08/31,0.3037
"Hern, Kevin",BDX,2020/04/09,2020/05/28,2022/05/26,,2021/05/27,0.0033,2020/11/26,-0.0539
"McConnell Jr., A. M.",WFC,2018/12/05,2019/01/23,2021/01/20,-0.3475,2020/01/22,-0.0244,2019/07/24,-0.0408
"Carper, Thomas R.",XCAPX,2020/05/28,2020/07/16,2022/07/14,,2021/07/15,,2021/01/14,
"Perdue Jr., David A.",AXTA,2018/02/06,2018/03/27,2020/03/24,-0.522,2019/03/26,-0.1793,2018/09/25,-0.0246
"Cisneros, Gilbert",LNT,2020/11/04,2020/12/23,2022/12/21,,2021/12/22,0.185,2021/06/23,0.1358
"Carper, Thomas R.",RMD,2017/08/31,2017/10/19,2019/10/17,0.6851,2018/10/18,0.3466,2018/04/19,0.2825
"Perdue Jr., David A.",IP,2015/08/24,2015/10/12,2017/10/09,0.3565,2016/10/10,0.1106,2016/04/11,-0.0417
"Cisneros, Gilbert",NBIX,2020/12/21,2021/02/08,2023/02/06,,2022/02/07,-0.3141,2021/08/09,-0.2414
"Shalala, Donna",NOV,2019/02/15,2019/04/05,2021/04/02,-0.4983,2020/04/03,-0.6372,2019/10/04,-0.2493
"Capito, Shelley M.",SSDOY,2017/09/08,2017/10/27,2019/10/25,0.9485,2018/10/26,0.4742,2018/04/27,0.6066
"Perdue Jr., David A.",FDX,2019/04/25,2019/06/13,2021/06/10,0.7849,2020/06/11,-0.2022,2019/12/12,-0.0127
"Carper, Thomas R.",MET,2020/04/02,2020/05/21,2022/05/19,,2021/05/20,0.9365,2020/11/19,0.3541
"Scott, Austin",T,2020/11/16,2021/01/04,2023/01/02,,2022/01/03,-0.1393,2021/07/05,-0.0039
"Axne, Cynthia",ORLY,2020/12/10,2021/01/28,2023/01/26,,2022/01/27,0.4668,2021/07/29,0.3539
"Inhofe, James M.",KMX,2018/01/25,2018/03/15,2020/03/12,0.1351,2019/03/14,-0.033,2018/09/13,0.2875
"Cisneros, Gilbert",GE,2019/12/06,2020/01/24,2022/01/21,0.0326,2021/01/22,-0.0608,2020/07/24,-0.4075
"Green, Mark",DCP,2020/06/10,2020/07/29,2022/07/27,,2021/07/28,1.2391,2021/01/27,0.5834
"Perdue Jr., David A.",GM,2018/07/10,2018/08/28,2020/08/25,-0.1948,2019/08/27,-0.0314,2019/02/26,0.0723
"Miller, Carol D.",DOV,2020/07/28,2020/09/15,2022/09/13,,2021/09/14,0.4827,2021/03/16,0.176
"Perdue Jr., David A.",DISCA,2018/05/04,2018/06/22,2020/06/19,-0.2041,2019/06/21,0.0897,2018/12/21,-0.0888
"Cisneros, Gilbert",DSGX,2020/03/31,2020/05/19,2022/05/17,,2021/05/18,0.2763,2020/11/17,0.2024
"Gianforte, Greg",CATM,2020/06/24,2020/08/12,2022/08/10,,2021/08/11,,2021/02/10,
"Phillips, Dean",SEE,2020/04/02,2020/05/21,2022/05/19,,2021/05/20,0.8377,2020/11/19,0.4687
"Capito, Shelley M.",WEC,2018/04/05,2018/05/24,2020/05/21,0.4121,2019/05/23,0.3279,2018/11/22,0.1432
"Lee, Susie",WM,2020/04/06,2020/05/25,2022/05/23,,2021/05/24,0.3939,2020/11/23,0.1849
"Carper, Thomas R.",FINX,2020/04/02,2020/05/21,2022/05/19,,2021/05/20,0.4223,2020/11/19,0.3426
"Murray, Patty",SO,2017/03/16,2017/05/04,2019/05/02,0.063,2018/05/03,-0.0695,2017/11/02,0.0642
"Murray, Patty",SNY,2017/03/16,2017/05/04,2019/05/02,-0.1128,2018/05/03,-0.1974,2017/11/02,-0.0541
"Gianforte, Greg",MITEY,2020/03/18,2020/05/06,2022/05/04,,2021/05/05,0.0149,2020/11/04,-0.0248
"Perdue Jr., David A.",AXTA,2017/08/16,2017/10/04,2019/10/02,-0.0012,2018/10/03,-0.0169,2018/04/04,0.031
"Lee, Susie",CNC,2020/03/24,2020/05/12,2022/05/10,,2021/05/11,0.0199,2020/11/10,0.0348
"Toomey, Patrick J.",NTRP,2018/02/15,2018/04/05,2020/04/02,,2019/04/04,,2018/10/04,
"Doggett, Lloyd",HD,2020/03/27,2020/05/15,2022/05/13,,2021/05/14,0.364,2020/11/13,0.1661
"Langevin, James R.",PYPL,2020/11/03,2020/12/22,2022/12/20,,2021/12/21,-0.2271,2021/06/22,0.1783
"Murray, Patty",COP,2017/03/16,2017/05/04,2019/05/02,0.3463,2018/05/03,0.41,2017/11/02,0.1269
"Clark, Katherine M.",CCEP,2020/11/05,2020/12/24,2022/12/22,,2021/12/23,0.1551,2021/06/24,0.2979
"Whitehouse, Sheldon",CMCSA,2016/05/24,2016/07/12,2018/07/10,-0.0084,2017/07/11,0.15,2017/01/10,0.0536
"Gianforte, Greg",NOK,2020/03/18,2020/05/06,2022/05/04,,2021/05/05,0.367,2020/11/04,-0.0284
"Gottheimer, Josh",REGN,2020/05/27,2020/07/15,2022/07/13,,2021/07/14,-0.0888,2021/01/13,-0.1889
"Doggett, Lloyd",KO,2020/04/02,2020/05/21,2022/05/19,,2021/05/20,0.1953,2020/11/19,0.1543
"Perdue Jr., David A.",HBI,2017/09/14,2017/11/02,2019/10/31,-0.2766,2018/11/01,-0.2038,2018/05/03,-0.1694
"Green, Mark",MMLP,2020/06/10,2020/07/29,2022/07/27,,2021/07/28,0.2714,2021/01/27,-0.1214
"Roberts, Pat",NFLX,2017/11/08,2017/12/27,2019/12/25,0.7906,2018/12/26,0.3011,2018/06/27,1.1472
"Capito, Shelley M.",MSFT,2017/09/05,2017/10/24,2019/10/22,0.7523,2018/10/23,0.3579,2018/04/24,0.198
"Reed, John F.",LSCC,2015/06/04,2015/07/23,2017/07/20,0.2546,2016/07/21,0.1515,2016/01/21,-0.0976
"Perdue Jr., David A.",CBS,2018/02/02,2018/03/23,2020/03/20,,2019/03/22,,2018/09/21,
"Whitehouse, Sheldon",JPM,2014/04/29,2014/06/17,2016/06/14,0.0952,2015/06/16,0.1914,2014/12/16,0.0324
"Blumenauer, Earl",CVS,2020/05/08,2020/06/26,2022/06/24,,2021/06/25,0.3287,2020/12/25,0.0778
"Courtney, Joe",DIS,2019/12/31,2020/02/18,2022/02/15,0.1066,2021/02/16,0.344,2020/08/18,-0.0713
"Perdue Jr., David A.",URBN,2017/08/24,2017/10/12,2019/10/10,0.2063,2018/10/11,0.7362,2018/04/12,0.7366
"Lamborn, Doug",NTAP,2020/11/30,2021/01/18,2023/01/16,,2022/01/17,0.4588,2021/07/19,0.1837
"Perdue Jr., David A.",BAC,2020/03/18,2020/05/06,2022/05/04,,2021/05/05,0.8168,2020/11/04,0.0463
"Shalala, Donna",BDN,2019/06/04,2019/07/23,2021/07/20,-0.0338,2020/07/21,-0.2704,2020/01/21,0.1051
"Cisneros, Gilbert",PVH,2020/03/18,2020/05/06,2022/05/04,,2021/05/05,1.7033,2020/11/04,0.4217
"Perdue Jr., David A.",ALB,2019/11/08,2019/12/27,2021/12/24,2.1837,2020/12/25,1.0938,2020/06/26,0.0296
"Cisneros, Gilbert",TEAM,2020/03/18,2020/05/06,2022/05/04,,2021/05/05,0.3158,2020/11/04,0.1097
"Courtney, Joe",FLCO,2020/10/16,2020/12/04,2022/12/02,,2021/12/03,-0.0422,2021/06/04,-0.0461
"Shalala, Donna",KO,2019/05/23,2019/07/11,2021/07/08,0.0404,2020/07/09,-0.1431,2020/01/09,0.0629
"Gottheimer, Josh",LYFT,2020/06/05,2020/07/24,2022/07/22,,2021/07/23,0.8459,2021/01/22,0.5923
"Shalala, Donna",GBT,2019/06/04,2019/07/23,2021/07/20,-0.4474,2020/07/21,0.3319,2020/01/21,0.4839
"Phillips, Dean",EL,2020/04/02,2020/05/21,2022/05/19,,2021/05/20,0.6709,2020/11/19,0.3557
"Carper, Thomas R.",LHX,2020/07/09,2020/08/27,2022/08/25,,2021/08/26,0.2897,2021/02/25,0.0458
"Inhofe, James M.",CRM,2017/04/25,2017/06/13,2019/06/11,0.7389,2018/06/12,0.5542,2017/12/12,0.1898
"Gottheimer, Josh",EBS,2020/06/15,2020/08/03,2022/08/01,,2021/08/02,-0.4426,2021/02/01,-0.0224
"Wyden, Ronald L.",QSR,2020/05/05,2020/06/23,2022/06/21,,2021/06/22,0.1903,2020/12/22,0.1026
"Hern, Kevin",V,2020/07/27,2020/09/14,2022/09/12,,2021/09/13,0.1003,2021/03/15,0.0959
"Whitehouse, Sheldon",CMRE,2014/12/18,2015/02/05,2017/02/02,-0.7012,2016/02/04,-0.5918,2015/08/06,-0.1285
"Cisneros, Gilbert",SYY,2020/04/29,2020/06/17,2022/06/15,,2021/06/16,0.4114,2020/12/16,0.3237
"Lee, Susie",ALLY,2020/09/28,2020/11/16,2022/11/14,,2021/11/15,0.625,2021/05/17,0.7394
"Phillips, Dean",SNE,2020/04/17,2020/06/05,2022/06/03,,2021/06/04,,2020/12/04,
"Upton, Fred",CHTR,2020/04/20,2020/06/08,2022/06/06,,2021/06/07,0.2838,2020/12/07,0.2685
"Blumenauer, Earl",NWN,2020/11/13,2021/01/01,2022/12/30,,2021/12/31,0.0701,2021/07/02,0.1546
"Wyden, Ronald L.",FDX,2020/08/21,2020/10/09,2022/10/07,,2021/10/08,-0.1821,2021/04/09,0.0445
"Axne, Cynthia",SBUX,2020/03/30,2020/05/18,2022/05/16,,2021/05/17,0.4385,2020/11/16,0.2611
"Loeffler, Kelly",CME,2020/02/24,2020/04/13,2022/04/11,,2021/04/12,0.1059,2020/10/12,-0.0799
"Perdue Jr., David A.",M,2020/03/20,2020/05/08,2022/05/06,,2021/05/07,2.3191,2020/11/06,0.2595
"Frankel, Lois",WSO,2020/03/03,2020/04/21,2022/04/19,,2021/04/20,0.9364,2020/10/20,0.5864
"Courtney, Joe",AAPL,2019/12/31,2020/02/18,2022/02/15,1.1641,2021/02/16,0.6949,2020/08/18,0.4503
"Marchant, Kenny",GPN,2020/11/19,2021/01/07,2023/01/05,,2022/01/06,-0.279,2021/07/08,-0.0961
"Capito, Shelley M.",GD,2016/04/19,2016/06/07,2018/06/05,0.4262,2017/06/06,0.415,2016/12/06,0.2576
"Green, Mark",NGL,2020/08/04,2020/09/22,2022/09/20,,2021/09/21,-0.4254,2021/03/23,-0.3752
"Hoeven, John",MET,2018/06/07,2018/07/26,2020/07/23,-0.1512,2019/07/25,0.1063,2019/01/24,-0.012
"Conaway, K. M.",PNC,2020/06/01,2020/07/20,2022/07/18,,2021/07/19,0.7417,2021/01/18,0.5144
"Roberts, Pat",AMZN,2020/01/10,2020/02/28,2022/02/25,0.6385,2021/02/26,0.6642,2020/08/28,0.8428
"Whitehouse, Sheldon",TJX,2014/12/18,2015/02/05,2017/02/02,0.0968,2016/02/04,0.034,2015/08/06,0.0198
"Capito, Shelley M.",PX,2018/04/05,2018/05/24,2020/05/21,,2019/05/23,,2018/11/22,
"Reed, John F.",FDX,2016/02/29,2016/04/18,2018/04/16,0.4952,2017/04/17,0.1107,2016/10/17,0.0283
"Whitehouse, Sheldon",FB,2016/11/28,2017/01/16,2019/01/14,0.1255,2018/01/15,0.4069,2017/07/17,0.2497
"Curtis, John",INTC,2020/03/27,2020/05/15,2022/05/13,,2021/05/14,-0.0453,2020/11/13,-0.2149
"Gianforte, Greg",ABEV,2020/01/13,2020/03/02,2022/02/28,-0.1185,2021/03/01,-0.2295,2020/08/31,-0.3024
"Sherrill, Mikie",PRU,2020/01/21,2020/03/10,2022/03/08,0.7079,2021/03/09,0.4978,2020/09/08,0.1138
"Beyer, Donald S.",SPLK,2020/11/03,2020/12/22,2022/12/20,,2021/12/21,-0.3595,2021/06/22,-0.2049
"Capito, Shelley M.",CB,2016/04/19,2016/06/07,2018/06/05,0.0303,2017/06/06,0.1403,2016/12/06,0.0197
"Peters, Gary C.",OFC,2018/01/05,2018/02/23,2020/02/21,0.1503,2019/02/22,0.0143,2018/08/24,0.1722
"Green, Mark",SMLP,2020/08/10,2020/09/28,2022/09/26,,2021/09/27,2.4789,2021/03/29,1.3164
"Carper, Thomas R.",MRVL,2020/11/20,2021/01/08,2023/01/06,,2022/01/07,0.7008,2021/07/09,0.1425
"Gianforte, Greg",GSAH,2020/01/27,2020/03/16,2022/03/14,,2021/03/15,,2020/09/14,
"Inhofe, James M.",APTV,2018/10/08,2018/11/26,2020/11/23,0.5758,2019/11/25,0.2615,2019/05/27,-0.0661
"Collins, Susan M.",RHT,2014/03/04,2014/04/22,2016/04/19,,2015/04/21,,2014/10/21,
"Shalala, Donna",ITUB,2019/02/15,2019/04/05,2021/04/02,-0.4565,2020/04/03,-0.564,2019/10/04,-0.0835
"Perdue Jr., David A.",DVN,2018/03/27,2018/05/15,2020/05/12,-0.6912,2019/05/14,-0.2608,2018/11/13,-0.2362
"Banks, James E.",SBUX,2020/08/19,2020/10/07,2022/10/05,,2021/10/06,0.2555,2021/04/07,0.2834
"Cisneros, Gilbert",DLR,2020/03/18,2020/05/06,2022/05/04,,2021/05/05,0.0084,2020/11/04,-0.0078
"Phillips, Dean",ED,2020/09/23,2020/11/11,2022/11/09,,2021/11/10,-0.05,2021/05/12,-0.0417
"Beyer, Donald S.",ILMN,2020/02/14,2020/04/03,2022/04/01,,2021/04/02,0.4373,2020/10/02,0.1555
"Gianforte, Greg",HLPPY,2020/11/13,2021/01/01,2022/12/30,,2021/12/31,-0.1931,2021/07/02,-0.0541
"Perdue Jr., David A.",FEYE,2016/06/29,2016/08/17,2018/08/15,0.0,2017/08/16,-0.0328,2017/02/15,-0.1827
"Green, Mark",WES,2020/08/04,2020/09/22,2022/09/20,,2021/09/21,1.4597,2021/03/23,1.2663
"Carper, Thomas R.",ARNA,2020/11/20,2021/01/08,2023/01/06,,2022/01/07,0.201,2021/07/09,-0.1255
"Wyden, Ronald L.",GOOG,2020/04/17,2020/06/05,2022/06/03,,2021/06/04,0.7087,2020/12/04,0.2803
"Phillips, Dean",IVZ,2020/04/02,2020/05/21,2022/05/19,,2021/05/20,2.591,2020/11/19,1.1236
"McKinley, David B.",SPGI,2020/03/23,2020/05/11,2022/05/09,,2021/05/10,0.3187,2020/11/09,0.198
"Whitehouse, Sheldon",BRK-B,2016/10/26,2016/12/14,2018/12/12,0.2293,2017/12/13,0.1965,2017/06/14,0.0279
"Perdue Jr., David A.",MPLX,2019/01/31,2019/03/21,2021/03/18,-0.2424,2020/03/19,-0.7101,2019/09/19,-0.1267
