ticker,transaction_date,number_of_transactions
TAP,6
SAIC,6
NVEE,6
SGIOY,6
VNT,6
VRT,6
RLGY,6
DRE,6
AHCO,6
TEAM,6
ALC,6
ADS,6
CNI,6
CTAS,6
DBSDY,6
FANUY,6
FITB,6
SEE,6
YNDX,6
AZN,6
FSLR,6
IFF,6
DGX,6
GPK,6
HDS,6
TFX,6
HIG,6
OLED,6
LMND,6
IART,6
SJM,6
PPBI,6
DCP,6
MMLP,6
SMLP,6
ABB,6
UAA,6
TPR,6
TRUP,6
CMP,6
AKAM,6
EA,6
ADDYY,6
HPQ,6
KEY,6
HST,6
VNO,6
SFTBY,6
ADSK,6
GLD,6
VIAV,6
BMRN,6
CVNA,6
LVMUY,6
LBRDA,6
MTB,6
POR,6
BXS$A,6
TIP,6
RAND,6
BHP,6
YETI,6
BLDP,6
PASO,6
ANIK,6
CSLT,6
SLVM,5
CG,5
BAH,5
AQUA,5
LKQ,5
RP,5
WAB,5
FMS,5
PCAR,5
LUMN,5
BKR,5
FAST,5
VRSN,5
BRKS,5
MEDP,5
WWD,5
CCEP,5
NLOK,5
BKI,5
TER,5
WCC,5
CDW,5
DIN,5
HASI,5
PSQ,5
ALFVY,5
ATLKY,5
BBY,5
CMS,5
FUPBY,5
HRC,5
IBN,5
LZAGY,5
MSI,5
NVZMY,5
NUE,5
SBGSY,5
SSMXY,5
VMC,5
WYNN,5
LPLA,5
TSCO,5
FRC,5
NSP,5
EFX,5
PFGC,5
SIRI,5
IVZ,5
TGNA,5
QQQ,5
USMC,5
SDY,5
CHD,5
MDYG,5
STAY,5
BKEP,5
LVMHF,5
DRI,5
COMM,5
WY,5
CMLFU,5
HOLX,5
VEA,5
ALK,5
NSC,5
ATO,5
ED,5
VRTX,5
TDY,5
SSL,5
CSL,5
SNOXX,5
GOOS,5
FLEX,5
HELE,5
NWL,5
PEB,5
PWR,5
AMTD,5
WBS,5
CVI,5
ESI,5
ERIC,5
PRAH,5
RDS.A,5
TLRY,5
ALB,5
GFN,5
SBCF,5
SLGN,5
TEL,5
EBSB,5
ADYEY,5
OXY,5
PINS,5
QTS,5
SPXC,5
FLR,5
PBCT,5
FTV,5
K,5
R,5
MCK,5
EPOKY,5
CMD,5
NTDOY,5
KPLT,5
VRM,5
TFDXX,5
ILPT,4
SCU,4
CBRE,4
NXST,4
ACGL,4
DORM,4
JKHY,4
PAYC,4
WSO,4
NI,4
CCMP,4
EPAM,4
CW,4
PEAK,4
CFG,4
FVRR,4
FNV,4
CDK,4
ALIZY,4
ATRC,4
CMG,4
MAT,4
LESL,4
GO,4
CHX,4
BIO,4
AWK,4
EXPE,4
HDB,4
LRLCY,4
LYB,4
MCHP,4
SYIEY,4
TRU,4
WYND,4
ARCC,4
CTVA,4
AFL,4
CREE,4
TTEK,4
ENB,4
PSXP,4
ARMK,4
LH,4
LSXMK,4
PII,4
CNP,4
CMA,4
DTE,4
PSA,4
CTL,4
GMED,4
LB,4
M,4
RPD,4
SKY,4
FDL,4
QGEN,4
MDYV,4
GOLD,4
BAFWX,4
EOG,4
WSC,4
VXX,4
CWK,4
LITE,4
VICI,4
PRGS,4
VUZI,4
BLUE,4
BR,4
WORK,4
H,4
VMW,4
FDN,4
CLF,4
APTV,4
SGEN,4
DRQ,4
PRIM,4
RIVN,4
MTX,4
NCLTY,4
CSPCY,4
ALGT,4
BXP,4
CF,4
HRB,4
IP,4
LEN,4
LAD,4
ON,4
URI,4
MPC,4
BXMT,4
SSB,4
CRNC,4
SUPN,4
VRTU,4
DCI,4
CSX,4
WPC,4
PENN,4
WDFC,4
ABCB,4
CDAY,4
IDXX,4
CATY,4
LYFT,4
ROG,4
POST,4
AMN,4
XEL,4
ES,4
SLV,4
PBF,4
BUD,4
HRL,4
BERY,4
BLDR,4
DOGE-USD,4
JCI,4
IVV,4
IWM,4
WLTW,4
DIAL,4
SRPT,4
SRE,4
DOCU,4
TOT,4
AMADY,4
AOS,4
OMC,4
ALLE,4
EXEL,4
FII,4
UMPQ,4
ZUO,4
PGNY,4
ORCC,4
ADA-USD,4
TCOM,4
BHC,3
ENV,3
QSR,3
LEE,3
AMED,3
DOX,3
FE,3
HSIC,3
ULTA,3
CARG,3
PLXS,3
MUR,3
ACI,3
ESTC,3
AAPl,3
APCD,3
BOOT,3
ETSY,3
LCRX,3
MTDR,3
LTD,3
MRVL,3
WW,3
ZNGA,3
WSM,3
GT,3
AZEK,3
MNST,3
A,3
FANG,3
EMN,3
EHC,3
NVR,3
SIVB,3
SNPS,3
STM,3
AVB,3
AGR,3
IPG,3
FTDR,3
AMP,3
BFAM,3
CAG,3
ENR,3
FEYE,3
KEYS,3
RHI,3
WDAY,3
UA,3
POL,3
ROLL,3
WMGI,3
IEMG,3
PSNL,3
CGC,3
OWSMX,3
BIPC,3
TSN,3
ANET,3
ABNB,3
SAM,3
MDB,3
OCFC,3
SHOP,3
AGCO,3
CZR,3
CCC,3
LEA,3
REZI,3
AI,3
EVBG,3
ICLR,3
ETR,3
HLIO,3
XLNX,3
MCO,3
CENTA,3
AFRM,3
BCPC,3
XNGSY,3
EXC,3
EXLS,3
HBAN,3
JEF,3
MGM,3
NCLH,3
PAYX,3
RCL,3
CWB,3
AB,3
SEA,3
CATM,3
THR,3
BDN,3
NVCR,3
QS,3
LZ,3
NICE,3
PIMIX,3
NEO,3
RTN,3
TRGP,3
RHHBF,3
UHG,3
TROW,3
PAGS,3
ADC,3
XLF,3
KMPR,3
PI,3
HALO,3
EDU,3
SYNH,3
ENPH,3
PRA,3
CFR,3
FDRR,3
