ticker,transaction_date,number_of_transactions
PXD,9
BE,9
PII,8
CI,8
CAG,8
BHP,8
FDN,8
VEEV,8
EA,8
VPU,8
VIAV,8
ETY,8
BAH,8
ARNA,8
FTV,8
RDS-B,8
SPOT,8
ACA,8
UHAL,8
CTXS,8
PANW,8
DCP,8
AKAM,8
MYL,8
AVP,8
SFTBY,8
AZN,8
XLNX,8
LYB,8
VRTX,8
APTV,8
CRMT,8
PAYX,8
DISH,8
SJM,8
MTB,8
HDS,8
CVC,8
FNF,8
VDC,8
COLD,8
JIH,8
STOR,8
PHR,8
VCYT,8
CLNE,8
TOL,8
APPL,8
HUM,8
FLT,8
CHGCY,8
EQIX,8
KKR,8
NEM,8
PH,8
UNICY,8
ALLY,8
DOV,8
PHM,8
GSLC,8
FIVE,8
GH,8
MELI,8
MKL,8
CRY,8
FAS,8
RXT,8
CWEN.A,8
NVVE,8
VRM,7
DELL,7
KEYS,7
CTAS,7
J,7
ARE,7
GBIL,7
SWKS,7
DGX,7
EEM,7
LMND,7
PSQ,7
DNKN,7
CTVA,7
BBY,7
TRIP,7
BAM,7
DPZ,7
MSM,7
EAF,7
LNG,7
DRI,7
HPQ,7
HELE,7
VOD,7
KSS,7
ETP,7
ABB,7
RHT,7
HAS,7
VLP,7
PX,7
WEC,7
WPC,7
IYT,7
TSCO,7
LVMUY,7
FLR,7
ZNGA,7
CAB,7
A,7
PCAR,7
RBA,7
ICUI,7
IART,7
TFX,7
RGLD,7
PCTY,7
EXPD,7
AVY,7
RSG,7
LDNXF,7
OSW,7
SBAC,7
MKTX,7
ABEV,7
FMX,7
KMTUY,7
KUBTY,7
AIQUY,7
SGSOY,7
SONVY,7
REYN,7
NTRS,7
L,7
ELAN,7
DASH,7
CENT,7
NHI,7
DGRO,7
BPMP,7
MRNA,7
GPC,7
PS,7
CCEP,6
BKEP,6
CALX,6
WW,6
PINS,6
IVV,6
FAST,6
TDY,6
VMW,6
TER,6
BIO,6
IWM,6
STX,6
CRSP,6
GOLD,6
ERIC,6
TROW,6
HASI,6
TSN,6
BERY,6
VEA,6
RL,6
HUN,6
UN,6
PAGP,6
PSXP,6
SUN,6
FITB,6
NVO,6
DOCU,6
CR,6
AIZ,6
VWO,6
BFAM,6
EXC,6
BPL,6
LH,6
SRE,6
LRLCY,6
XPO,6
ON,6
WAB,6
TWX,6
FE,6
ES,6
NGG,6
CMA,6
LB,6
CTL,6
NUE,6
XLS-WI,6
PEB,6
SDY,6
PBCT,6
CG,6
KPLTW,6
MAS,6
SFE,6
BURL,6
FHN,6
DOMO,6
SNV,6
OWLSX,6
SAIC,6
NVEE,6
SGIOY,6
VNT,6
VRT,6
RLGY,6
DRE,6
AHCO,6
TEAM,6
ALC,6
ADS,6
CNI,6
DBSDY,6
SEE,6
YNDX,6
FSLR,6
IFF,6
OLED,6
PPBI,6
MMLP,6
SMLP,6
TPR,6
TRUP,6
CMP,6
ADDYY,6
HST,6
VNO,6
ADSK,6
BMRN,6
CVNA,6
LBRDA,6
POR,6
BXS$A,6
TIP,6
RAND,6
YETI,6
BLDP,6
PASO,6
ANIK,6
CSLT,6
RMD,5
ALLE,5
LUBFX,5
IDXX,5
HSY,5
CMG,5
PENN,5
GME,5
CEF,5
LDP,5
HAL,5
WDAY,5
COUP,5
QSR,5
EXR,5
URI,5
AGCO,5
PODD,5
KTB,5
XBI,5
HBAN,5
INFY,5
TOT,5
KDP,5
MCO,5
CFR,5
LEA,5
RCL,5
AYI,5
HACK,5
MAT,5
JKHY,5
HRL,5
ETR,5
BCR,5
YUM,5
XEL,5
PRGO,5
AWK,5
AMG,5
QLIK,5
CY,5
DTE,5
SSB,5
PRIM,5
NICE,5
GMED,5
DRQ,5
HSIC,5
CDK,5
AJG,5
UMPQ,5
SLVM,5
AQUA,5
LKQ,5
RP,5
FMS,5
LUMN,5
BKR,5
VRSN,5
BRKS,5
MEDP,5
WWD,5
NLOK,5
BKI,5
WCC,5
CDW,5
DIN,5
ALFVY,5
ATLKY,5
CMS,5
FUPBY,5
HRC,5
IBN,5
LZAGY,5
MSI,5
NVZMY,5
SBGSY,5
SSMXY,5
WYNN,5
LPLA,5
FRC,5
NSP,5
EFX,5
PFGC,5
SIRI,5
TGNA,5
USMC,5
CHD,5
MDYG,5
STAY,5
LVMHF,5
COMM,5
CMLFU,5
ALK,5
ATO,5
ED,5
SSL,5
CSL,5
SNOXX,5
GOOS,5
FLEX,5
PWR,5
AMTD,5
WBS,5
CVI,5
ESI,5
PRAH,5
RDS.A,5
TLRY,5
GFN,5
SBCF,5
SLGN,5
EBSB,5
ADYEY,5
QTS,5
SPXC,5
R,5
EPOKY,5
CMD,5
NTDOY,5
KPLT,5
TFDXX,5
DDOG,4
RHP,4
SBIO,4
TTD,4
X,4
CHE,4
AME,4
WST,4
SNA,4
SIVB,4
SEIC,4
NUAN,4
CARG,4
SHOP,4
STAG,4
EVOP,4
AIV,4
SNPS,4
OHI,4
WIW,4
LGI,4
MRVL,4
CONE,4
PAGS,4
IJR,4
IRBT,4
ALL,4
DHI,4
VAC,4
AMLP,4
EQM,4
FHB,4
NWS,4
BIF,4
PNQI,4
CFG,4
ADM,4
FNKO,4
BRKB,4
INCY,4
GWW,4
HRS,4
COHR,4
XSD,4
LSCC,4
CHRW,4
XON,4
HALO,4
BHF,4
RHI,4
TEVA,4
LLTC,4
YUMC,4
SRCL,4
EMC,4
WCN,4
FANG,4
GPRO,4
ALTR,4
NGLS,4
CMRE,4
SPSC,4
ROLL,4
PRA,4
POWI,4
BCPC,4
ACE,4
KSU,4
APH,4
NOV,4
LNKD,4
MTSC,4
ADC,4
ILPT,4
SCU,4
CBRE,4
NXST,4
ACGL,4
DORM,4
PAYC,4
WSO,4
NI,4
CCMP,4
EPAM,4
CW,4
PEAK,4
FVRR,4
FNV,4
ALIZY,4
ATRC,4
LESL,4
GO,4
CHX,4
EXPE,4
HDB,4
SYIEY,4
TRU,4
WYND,4
CREE,4
TTEK,4
ARMK,4
LSXMK,4
CNP,4
RPD,4
SKY,4
FDL,4
QGEN,4
MDYV,4
BAFWX,4
EOG,4
WSC,4
VXX,4
CWK,4
LITE,4
VICI,4
PRGS,4
VUZI,4
BLUE,4
BR,4
WORK,4
H,4
SGEN,4
RIVN,4
MTX,4
NCLTY,4
CSPCY,4
ALGT,4
BXP,4
CF,4
HRB,4
LEN,4
LAD,4
BXMT,4
CRNC,4
SUPN,4
VRTU,4
DCI,4
WDFC,4
ABCB,4
CDAY,4
CATY,4
LYFT,4
ROG,4
POST,4
AMN,4
SLV,4
PBF,4
BLDR,4
DOGE-USD,4
WLTW,4
DIAL,4
SRPT,4
AMADY,4
AOS,4
OMC,4
EXEL,4
FII,4
ZUO,4
PGNY,4
ORCC,4
ADA-USD,4
TCOM,4
OFC,3
SNOW,3
WAL,3
MTUM,3
FINX,3
FIMKX,3
FCPIX,3
WAT,3
CE,3
GBTC,3
CWEN,3
FEMS,3
RODM,3
NTRP,3
BRKR,3
ACIW,3
SRVR,3
RTH,3
PTMC,3
OSK,3
MPW,3
GLAD,3
MBXIX,3
AY,3
APO,3
IDV,3
VOO,3
TCP,3
GDV,3
GRUB,3
CIBR,3
PKG,3
CAH,3
SIEGY,3
WCMIX,3
CDLX,3
EEFT,3
BSTZ,3
IWF,3
SMG,3
ANDX,3
APC,3
NPSNY,3
AHKSY,3
MKC,3
RSPP,3
ST,3
MGA,3
EV,3
CHK,3
CGNT,3
SGAPY,3
TCS,3
DVMT,3
NFX,3
TUP,3
SNY,3
PDM,3
MXIM,3
BGS,3
APA,3
WETF,3
VIAB,3
ARW,3
TMK,3
MTD,3
JWN,3
XLI,3
TM,3
CMI,3
ETE,3
IONS,3
KLXI,3
XLV,3
ACT,3
TXRH,3
PRAA,3
HCSG,3
DVFAX,3
BEAV,3
IJH,3
BWA,3
STE,3
LNC,3
HMC,3
XRAY,3
VAR,3
BHC,3
ENV,3
LEE,3
AMED,3
DOX,3
ULTA,3
PLXS,3
MUR,3
ACI,3
ESTC,3
AAPl,3
APCD,3
BOOT,3
ETSY,3
LCRX,3
MTDR,3
LTD,3
WSM,3
GT,3
AZEK,3
MNST,3
EMN,3
EHC,3
NVR,3
STM,3
AVB,3
AGR,3
IPG,3
FTDR,3
AMP,3
ENR,3
POL,3
WMGI,3
IEMG,3
PSNL,3
CGC,3
OWSMX,3
BIPC,3
ANET,3
ABNB,3
SAM,3
MDB,3
OCFC,3
CCC,3
AI,3
EVBG,3
ICLR,3
HLIO,3
CENTA,3
AFRM,3
XNGSY,3
EXLS,3
JEF,3
MGM,3
NCLH,3
CWB,3
AB,3
SEA,3
CATM,3
THR,3
BDN,3
NVCR,3
QS,3
LZ,3
PIMIX,3
NEO,3
RHHBF,3
UHG,3
XLF,3
KMPR,3
PI,3
EDU,3
SYNH,3
ENPH,3
FDRR,3
FOUR,3
WBK,3
FSK,3
AEIS,3
SHAK,3
NIO,3
HP,3
FIKMX,3
IEFA,3
USO,3
DNB,3
GFL,3
SEDG,3
AVYA,3
NBIX,3
KAI,3
HRI,3
XYL,3
GSAH,3
PLYA,3
ORAN,3
ABM,3
AZSEY,3
AMBA,3
APLE,3
BKU,3
BAYRY,3
G,3
GBOOY,3
HE,3
HIW,3
MONOY,3
PGRE,3
PATK,3
PDCE,3
PNW,3
PCH,3
RDUS,3
SPR,3
WB,3
YEXT,3
BIP,3
CELC,3
SKX,3
UPLD,3
MTSI,3
BTI,3
CHUY,3
ATASY,3
IMBBY,3
LYG,3
SKYY,3
DVA,2
RNR,2
CTAA,2
SCCO,2
MPWR,2
ATHM,2
LMRK,2
COR,2
PEGA,2
XLY,2
ABYIX,2
CFA,2
DGRS,2
NXTG,2
GEMIX,2
SDOG,2
ODFL,2
IEX,2
OGN,2
NOK,2
QRTEA,2
XCAPX,2
AJRD,2
MANT,2
PTLC,2
PTNQ,2
NVAX,2
AMWD,2
KWEB,2
NKLA,2
SIL,2
FXI,2
IAT,2
IWD,2
TEX,2
IPHI,2
TWO,2
JNK,2
BBT,2
FRT,2
MALOX,2
LM09.SG,2
RBGLY,2
PDRDY,2
MRAAY,2
KYCCF,2
CABGY,2
FCNTX,2
ANCX,2
ZAYO,2
MSTY.PA,2
TBT,2
CUTR,2
UNFI,2
BTO,2
TCMD,2
BNPQY,2
BOX,2
PTEN,2
FDS,2
AL,2
IHE,2
RYAAY,2
JETS,2
SSDOY,2
RGC,2
PCLN,2
WF,2
BASFY,2
Q,2
PEY,2
STI,2
RAI,2
KAR,2
DLPH,2
BIVV,2
AQFH,2
MDU,2
DPM,2
ASIX,2
AEE,2
SHY,2
IRET,2
RNWK,2
YACKX,2
HOT,2
SWN,2
CP,2
TBF,2
ITC,2
