ticker,transaction_date,number_of_transactions
ICUI,1
ICON,1
HUBG,1
IART,1
HLX,1
HF,1
HEI,1
HCSG,1
GMED,1
FNGN,1
FMBI,1
FET,1
EVR,1
EPAY,1
EGBN,1
DRQ,1
DIOD,1
DFRG,1
CYBX,1
CVLT,1
CTRL,1
CTCT,1
CRZO,1
CMN,1
CLC,1
CHEF,1
CASY,1
BECN,1
BCPC,1
ATRO,1
AMSG,1
ALE,1
AKRX,1
AFSI,1
ABCO,1
AAT,1
AAON,1
NOG,1
COH,1
WASCX,1
MDDVX,1
RYN,1
CEA,1
BTF,1
MFCDX,1
TFX,1
PCP,1
APH,1
OLN,1
COF-PP,1
CDK,1
ESS,1
HYT,1
ISIS,1
IJH,1
RSP,1
IXP,1
SDY,1
DWX,1
ILF,1
EPP,1
MDP,1
RYAM,1
BTE,1
BWA,1
ECL,1
EPR,1
ENLC,1
GRMN,1
HCC,1
HUB-B,1
HTGC,1
LECO,1
OGS,1
PGH,1
PBCT,1
PL,1
STE,1
WASH,1
MLPRX,1
LNC,1
NTI,1
LMGEX,1
TCAP,1
SBGI,1
ROC,1
PNM,1
PRE,1
HFC,1
FNF,1
CMO,1
AIT,1
DBP,1
YHOO,1
VVC,1
VR,1
UMPQ,1
TAL,1
PWE,1
PACW,1
MGRC,1
MTSC,1
LDR,1
HTS,1
HNI,1
FLY,1
FMER,1
FFBC,1
CYS,1
CNSL,1
CPSI,1
CTBI,1
CLNY,1
CHCO,1
CBT,1
ALV,1
ADC,1
VDC,1
XRAY,1
KMP,1
CG,1
BHI,1
SCHW,1
LBTYK,1
LBTYA,1
WIN,1
JPJQL,1
VAR,1
SJR,1
EC,1
RIG,1
BFK,1
SYMC,1
