ticker,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
CTAS,0,0,0,0,0,0,0,0,1,6
CTB,0,0,0,0,0,0,0,1,0,0
CTBI,0,0,1,0,0,0,0,0,1,0
CTCT,0,0,0,1,0,0,0,0,0,0
CTL,0,0,0,0,2,0,0,0,4,0
CTLT,0,0,0,0,0,0,0,0,15,1
CTRCF,0,0,0,0,0,0,0,0,2,0
CTRL,0,0,0,1,0,0,0,0,0,0
CTRM,0,0,0,0,0,0,0,0,0,1
CTSH,0,0,1,0,2,1,0,4,10,7
CTVA,0,0,0,0,0,0,0,3,3,2
CTXS,0,0,0,0,0,0,0,1,6,1
CUK,0,0,0,0,0,0,0,0,1,0
CUTR,0,0,0,0,0,0,3,0,0,0
CVC,0,0,0,10,0,0,0,0,0,0
CVET,0,0,0,0,0,0,0,4,7,2
CVG,0,0,0,1,0,0,0,0,0,0
CVGW,0,0,0,0,0,0,0,1,0,0
CVI,0,0,0,0,0,0,0,0,5,0
CVLT,0,0,0,1,0,0,0,1,0,0
CVNA,0,0,0,0,0,0,0,0,5,1
CVS,0,0,4,1,4,8,9,9,18,17
CVX,0,0,3,5,4,6,4,4,40,17
CW,0,0,0,0,0,0,0,0,9,0
CWB,0,0,0,0,0,0,0,3,1,0
CWEN,0,0,0,0,0,0,0,2,0,1
CWEN.A,0,0,0,0,0,0,0,1,5,2
CWGIX,0,0,0,0,0,0,0,0,0,1
CWH,0,0,0,0,0,0,0,0,0,1
CWK,0,0,0,0,0,0,0,0,0,4
CXP,0,0,0,0,0,0,0,2,0,0
CXW,0,0,0,0,0,0,0,0,2,0
CY,0,0,5,2,0,0,0,0,0,0
CYBX,0,0,0,1,0,0,0,0,0,0
CYRX,0,0,0,0,0,0,0,1,11,1
CYS,0,0,1,0,0,0,0,0,0,0
CZR,0,0,0,0,0,18,10,22,13,3
D,0,0,0,0,0,0,0,0,14,17
DAIUF,0,0,0,0,0,0,0,1,9,3
DAL,0,0,5,0,0,1,2,1,20,0
DANOY,0,0,0,0,0,0,0,0,1,1
DASH,0,0,0,0,0,0,0,0,1,6
DASTY,0,0,0,0,0,0,0,5,5,4
DAVA,0,0,0,0,0,0,0,0,6,4
DAWC,0,0,0,0,0,0,0,0,0,1
DB,0,0,0,0,0,0,0,0,1,0
DBD,0,0,0,0,0,0,0,2,0,0
DBP,0,0,1,0,0,0,0,0,0,0
DBSDY,0,0,0,0,0,0,0,2,2,3
DBX,0,0,0,0,0,0,0,0,1,0
DCI,0,0,0,0,0,0,0,0,3,1
DCMYY,0,0,0,0,0,0,0,0,1,0
DCP,0,0,0,0,0,0,0,1,10,0
DD,2,4,5,3,1,1,0,11,33,11
DD-PA,0,0,0,0,0,1,0,0,0,0
DDD,0,0,0,0,0,0,0,0,0,1
DDOG,0,0,0,0,0,0,0,0,1,3
DE,0,0,1,3,0,0,0,1,4,23
DEACU,0,0,0,0,0,0,0,0,18,0
DECK,0,0,0,0,0,0,0,4,0,8
DELL,0,0,0,0,0,0,0,0,3,4
DENN,0,0,0,0,0,0,0,0,1,0
DEO,0,0,0,0,4,0,0,3,11,3
DESY,0,0,0,0,0,0,0,0,0,1
DFREX,0,0,0,0,0,0,0,0,1,0
DFRG,0,0,0,1,0,0,0,0,0,0
DFS,0,0,0,0,0,0,1,0,10,4
DG,0,0,0,0,0,0,0,0,15,10
DGNR,0,0,0,0,0,0,0,0,0,1
DGRO,0,0,0,0,0,0,0,0,7,3
DGRS,0,0,0,0,0,0,0,0,1,1
DGX,0,0,0,0,0,0,0,0,6,2
DHI,0,0,0,0,0,0,0,0,4,0
DHR,0,0,3,1,7,2,3,6,9,5
DIA,0,0,0,0,0,0,0,1,19,0
DIAL,0,0,0,0,0,0,0,0,0,4
DIN,0,0,0,0,0,0,0,3,2,0
DIOD,0,0,0,1,0,0,0,0,0,0
DIS,0,0,2,0,19,8,4,15,60,30
DISCA,0,0,0,21,5,10,38,1,3,2
DISCK,0,0,0,1,0,0,0,0,1,0
DISH,0,0,1,1,0,7,0,0,0,0
DIV,0,0,0,0,0,0,0,0,1,0
DKNG,0,0,0,0,0,0,0,0,21,6
DLAKY,0,0,0,0,0,0,0,0,1,0
DLB,0,0,0,0,0,0,0,1,0,0
DLPH,0,0,0,0,0,2,0,0,0,0
DLR,0,0,1,0,0,0,0,2,7,4
DLS,0,0,0,0,0,0,0,0,1,0
DLTR,0,0,0,0,0,0,0,0,15,1
DMRC,0,0,0,0,0,0,0,1,0,0
DMTK,0,0,0,0,0,0,0,0,0,1
DNB,0,0,0,0,0,0,0,0,3,0
DNKEY,0,0,0,0,0,0,0,0,1,0
DNKN,0,0,0,0,0,2,0,0,5,0
DNNGY,0,0,0,0,0,0,0,0,1,0
DNOW,0,0,0,0,0,0,0,1,0,0
DNTUY,0,0,0,0,0,0,0,5,4,0
DNZOY,0,0,0,0,0,0,0,0,1,0
DOCU,0,0,0,0,0,0,0,0,3,4
DODWX,0,0,0,0,0,0,0,0,0,1
DOGE-USD,0,0,0,0,0,0,0,0,0,4
DOMO,0,0,0,0,0,0,0,5,0,1
DOOR,0,0,0,0,0,0,0,1,0,0
DORM,0,0,0,0,0,0,0,1,3,0
DOV,0,0,0,0,0,0,0,0,5,4
DOW,0,0,0,0,0,2,0,13,11,2
DOX,0,0,0,0,0,0,0,0,3,0
DPM,0,0,0,0,3,0,0,0,0,0
DPS,0,0,0,0,0,1,0,0,0,0
DPSGY,0,0,0,0,0,0,0,0,2,0
DPZ,0,0,0,0,0,0,0,0,4,3
DRE,0,0,0,0,0,0,0,0,3,3
DRI,0,0,0,0,0,0,0,1,5,1
DRQ,0,0,0,1,0,0,0,2,2,0
DSDVY,0,0,0,0,0,0,0,0,1,0
DSGX,0,0,0,0,0,0,0,0,2,0
DSU,0,0,0,0,0,0,0,0,1,0
DTCWY,0,0,0,0,0,0,0,0,1,0
DTD,0,0,0,0,0,0,0,0,0,1
DTE,0,0,0,1,0,0,0,0,3,1
DTEGY,0,0,0,0,0,0,0,0,1,0
DTM,0,0,0,0,0,0,0,0,0,1
DUK,0,0,0,0,0,3,1,1,9,6
DUKH,0,0,0,0,0,0,0,0,0,1
DUSA,0,0,0,0,0,0,0,0,1,0
DVA,0,0,0,0,0,0,2,0,0,1
DVFAX,0,0,2,1,0,0,0,0,0,0
DVMT,0,0,0,0,2,1,0,0,0,0
DVN,0,0,0,6,0,2,13,6,3,8
DWAC,0,0,0,0,0,0,0,0,0,1
DWAHY,0,0,0,0,0,0,0,0,1,0
DWDP,0,0,0,0,0,7,5,3,0,0
DWX,0,0,1,0,0,0,0,0,0,0
DXC,0,0,0,0,0,0,0,1,6,3
DXCM,0,0,0,0,0,0,0,0,7,2
E,0,0,0,0,0,0,0,0,1,0
EA,0,0,0,0,0,0,0,0,1,7
EADSY,0,0,0,0,0,0,0,1,0,0
EAF,0,0,0,0,0,0,0,5,2,0
EBAY,0,0,3,2,0,0,0,0,3,2
EBJ,0,0,0,0,0,0,0,0,1,0
EBS,0,0,0,0,0,0,0,0,7,4
EBSB,0,0,0,0,0,0,0,1,4,0
EC,0,0,1,0,0,0,0,0,0,0
ECL,0,0,1,0,0,0,0,0,25,7
ECOL,0,0,0,0,0,0,0,1,1,0
ECOM,0,0,0,0,0,0,0,0,0,20
ED,0,0,0,0,0,0,0,0,5,0
EDIT,0,0,0,0,0,1,0,4,5,2
EDU,0,0,0,0,0,0,0,0,3,0
EEFT,0,0,0,0,0,0,0,2,1,0
EEM,0,0,1,2,1,0,0,0,2,1
EFG,0,0,0,0,0,0,0,0,2,0
EFV,0,0,0,0,0,0,0,0,1,0
EFX,0,0,0,0,0,0,0,0,3,2
EGBN,0,0,0,1,0,0,0,1,0,0
EGHT,0,0,0,0,0,0,0,2,0,0
EGP,0,0,0,0,0,0,0,1,0,0
EHC,0,0,0,0,0,0,0,0,2,1
EHSTX,0,0,0,0,0,0,0,0,0,1
EIX,0,0,0,0,0,0,0,0,1,0
EJPRY,0,0,0,0,0,0,0,0,1,0
EL,0,0,3,0,1,1,0,1,23,11
ELAN,0,0,0,0,0,0,0,0,7,2
ELUXY,0,0,0,0,0,0,0,0,1,0
EMC,0,0,1,1,2,0,0,0,0,0
EMKR,0,0,0,0,0,0,0,0,0,3
EMN,0,0,0,0,0,0,0,0,2,1
EMR,0,0,2,3,1,3,3,1,18,7
EMXC,0,0,0,0,0,0,0,0,0,2
ENB,0,0,0,0,3,5,5,3,5,2
ENBL,0,0,0,0,0,0,0,0,18,14
ENGGY,0,0,0,0,0,0,0,0,1,0
ENGIY,0,0,0,0,0,0,0,0,2,0
ENLAY,0,0,0,0,0,0,0,0,1,0
ENLC,0,0,1,0,0,0,0,0,11,22
ENPH,0,0,0,0,0,0,0,0,1,2
ENR,0,0,0,0,0,0,0,0,3,0
ENS,0,0,0,0,0,0,0,0,1,0
ENTG,0,0,0,0,4,11,3,15,14,0
ENTL,0,0,0,0,0,0,1,0,0,0
ENV,0,0,0,0,0,0,0,0,3,0
ENVA,0,0,0,0,0,0,0,0,0,1
EOG,0,0,0,0,0,0,0,0,3,1
EOS-USD,0,0,0,0,0,0,0,0,0,1
EPAM,0,0,0,0,0,0,0,0,3,2
EPAY,0,0,0,1,0,0,0,0,1,0
EPD,0,0,1,0,6,1,1,0,7,14
EPOKY,0,0,0,0,0,0,0,3,2,0
EPP,0,0,1,0,0,0,0,0,0,0
EPR,0,0,1,0,0,0,0,0,1,0
EQIX,0,0,0,0,0,0,0,0,3,5
EQM,0,0,0,0,0,0,3,0,2,0
EQNR,0,0,0,0,0,0,0,0,1,1
EQUIX,0,0,0,0,0,0,0,0,0,1
ERH,0,0,0,0,0,0,0,1,0,0
ERIC,0,0,0,0,0,0,0,0,5,1
ERJ,0,0,0,0,0,0,0,0,0,2
ES,0,0,0,0,0,0,2,0,2,2
ESGC,0,0,0,0,0,0,0,0,0,2
ESGD,0,0,0,0,0,0,0,0,0,1
ESGR,0,0,0,0,0,0,0,3,0,0
ESGU,0,0,0,0,0,0,0,0,1,1
ESI,0,0,0,0,0,0,0,0,10,1
ESLOY,0,0,0,0,0,0,0,1,0,0
ESNT,0,0,0,0,0,0,0,2,0,0
ESRX,0,0,4,1,4,2,0,0,0,0
ESS,0,0,1,0,0,0,0,0,1,0
ESTC,0,0,0,0,0,0,0,0,0,3
ESV,0,0,1,1,0,0,0,0,0,0
ET,0,0,0,0,0,0,2,4,27,22
ETC-USD,0,0,0,0,0,0,0,0,0,2
ETE,0,0,0,3,1,0,0,0,0,0
ETFC,0,0,0,0,0,0,0,0,1,0
ETH-USD,0,0,0,0,0,0,0,0,0,2
ETHE,0,0,0,0,0,0,0,0,0,1
ETN,0,0,2,3,0,3,2,2,8,12
ETP,0,0,0,1,5,0,2,0,1,0
ETR,0,0,0,0,0,2,0,0,2,1
ETSY,0,0,0,0,0,0,0,0,0,3
ETV,0,0,0,0,0,0,0,0,0,1
ETWO.W,0,0,0,0,0,0,0,0,0,1
ETY,0,0,0,4,0,5,2,0,2,0
EV,0,0,0,0,2,0,1,0,0,0
EVBG,0,0,0,0,0,0,0,0,2,1
EVGB,0,0,0,0,0,0,0,0,0,1
EVH,0,0,0,0,0,0,0,0,1,0
EVOP,0,0,0,0,0,0,0,2,1,1
EVR,0,0,0,1,0,0,0,0,0,0
EVV,0,0,0,0,0,0,0,0,1,0
EVVTY,0,0,0,0,0,0,0,0,2,0
EW,0,0,0,0,0,0,0,0,3,7
EWBC,0,0,0,0,0,0,0,0,0,1
EWU,0,0,0,0,0,0,0,0,0,1
EXAS,0,0,0,0,0,0,0,3,10,5
EXC,0,0,0,0,0,2,0,2,2,0
EXEL,0,0,0,0,0,0,0,4,0,0
EXLS,0,0,0,0,0,0,0,0,3,0
EXP,0,0,0,0,0,0,0,0,0,1
EXPD,0,0,0,0,0,0,0,1,5,1
EXPE,0,0,0,0,0,0,0,1,0,3
EXPI,0,0,0,0,0,0,0,0,1,0
EXR,0,0,0,0,4,1,0,2,2,0
F,0,0,4,0,3,3,5,1,20,12
FAF,0,0,0,0,0,0,0,2,0,0
FAFTX,0,0,0,0,0,0,0,0,0,1
FANG,0,0,0,1,0,0,0,0,2,1
FANUF,0,0,0,0,0,0,0,1,9,2
FANUY,0,0,0,0,0,1,2,3,2,1
FAS,0,0,0,0,0,0,0,0,8,0
FAST,0,0,0,0,0,0,0,0,5,1
FB,0,0,12,1,15,6,11,4,53,48
FBALX,0,0,0,0,0,0,0,0,0,1
FBC,0,0,0,0,0,0,0,2,0,0
FBGRX,0,0,0,0,0,0,0,0,1,0
FBMPX,0,0,0,0,0,0,0,0,1,0
FBND,0,0,0,0,0,0,0,0,0,1
FBSI,0,0,0,0,0,0,0,2,0,0
FCEL,0,0,0,0,0,0,0,0,7,5
FCFS,0,0,0,0,0,0,0,0,2,2
FCGAX,0,0,0,0,0,0,0,0,1,0
FCN,0,0,0,0,0,0,0,0,0,2
FCNTX,0,0,0,0,0,0,0,1,1,0
FCPIX,0,0,0,0,0,0,0,0,1,3
FCX,0,0,1,1,0,0,0,2,2,10
FCYIX,0,0,0,0,0,0,0,0,1,0
FDC,0,0,0,0,0,19,29,18,0,0
FDIS,0,0,0,0,0,0,0,0,0,1
FDL,0,0,0,0,0,0,0,0,6,0
FDN,0,0,0,0,0,0,0,0,8,2
FDRR,0,0,0,0,0,0,0,0,2,1
FDRXX,0,0,0,0,0,0,0,0,0,2
FDS,0,0,0,0,0,0,1,0,1,0
FDSWX,0,0,0,0,0,0,0,0,0,1
FDX,0,0,0,0,2,2,3,29,10,30
FE,0,0,0,0,2,1,0,0,4,0
FEDX,0,0,0,0,0,0,0,0,0,1
FEI,0,0,0,0,0,0,0,0,1,0
FEMS,0,0,0,0,0,0,0,0,2,1
FEPAX,0,0,0,0,0,0,0,0,0,1
FET,0,0,0,1,0,0,0,0,0,0
FEYE,0,0,2,3,32,5,14,7,5,2
FFBC,0,0,1,0,0,0,0,0,0,0
FFG,0,0,0,0,0,0,0,0,0,1
FFHRX,0,0,0,0,0,0,0,1,0,0
FFIN,0,0,0,0,0,0,0,1,0,0
FFRHX,0,0,0,0,0,0,0,1,0,0
FHB,0,0,0,0,0,0,0,0,4,0
FHLC,0,0,0,0,0,0,0,0,0,1
FHN,0,0,0,0,0,0,0,0,5,1
FIBK,0,0,0,0,0,0,0,1,0,0
FIDSX,0,0,0,0,0,0,0,0,2,0
FII,0,0,0,0,0,0,0,4,0,0
FIKMX,0,0,0,0,0,0,0,3,1,0
FIMKX,0,0,0,0,0,0,0,0,1,2
FINMY,0,0,0,0,0,0,0,0,1,0
FINX,0,0,0,0,0,0,0,0,1,2
FIS,0,0,0,0,0,0,0,0,22,10
FISI,0,0,0,0,0,0,0,0,1,0
FISV,0,0,0,0,0,0,0,0,5,9
FITB,0,0,0,0,0,0,0,0,3,4
FIVE,0,0,0,0,0,0,0,2,5,1
FIVN,0,0,0,0,0,0,0,0,1,1
FL,0,0,0,0,0,1,0,0,0,0
FL4.SG,0,0,0,0,0,0,0,0,0,1
FLCB,0,0,0,0,0,0,0,0,1,0
FLCO,0,0,0,0,0,0,0,0,1,0
FLEX,0,0,0,0,0,0,0,1,2,2
FLIR,0,0,0,0,0,0,0,1,11,1
FLMVX,0,0,0,0,0,0,0,1,0,0
FLQL,0,0,0,0,0,0,0,0,1,0
FLR,0,0,0,0,0,2,0,2,2,1
FLS,0,0,0,0,0,0,0,0,2,0
FLT,0,0,0,0,0,0,0,0,7,1
FLVEX,0,0,0,0,0,0,0,0,1,0
FLXN,0,0,0,0,0,0,0,1,1,0
FLY,0,0,1,0,0,0,0,0,0,0
FMAO,0,0,0,0,0,0,0,0,1,0
FMAT,0,0,0,0,0,0,0,0,0,1
FMBI,0,0,0,1,0,0,0,0,0,0
FMC,0,0,0,0,0,0,0,0,2,0
FMCMF,0,0,0,0,0,0,0,0,1,0
FMER,0,0,1,0,0,0,0,0,0,0
FMS,0,0,0,0,0,0,0,0,0,8
FMX,0,0,0,0,0,0,0,2,2,3
FNB,0,0,0,0,0,0,0,2,0,0
FND,0,0,0,0,0,0,0,0,1,0
FNF,0,0,1,0,0,0,0,1,3,4
FNGN,0,0,0,1,0,0,0,0,0,0
FNGZX,0,0,0,0,0,0,0,0,1,0
FNKO,0,0,0,0,0,0,0,0,4,0
FNRVGX,0,0,0,0,0,0,0,0,0,1
FNV,0,0,0,0,0,0,0,0,1,3
FORD,0,0,0,0,0,0,0,0,0,1
FOUR,0,0,0,0,0,0,0,0,1,2
FOX,0,0,0,4,0,2,1,2,2,0
FOXA,0,0,2,1,3,7,15,2,3,0
FOXF,0,0,0,0,0,0,0,1,0,0
FPEI,0,0,0,0,0,0,0,0,0,1
FPL,0,0,0,0,0,0,0,0,1,0
FQAL,0,0,0,0,0,0,0,0,0,1
FRC,0,0,0,0,0,0,0,0,3,3
FRFHF,0,0,0,0,0,0,0,0,2,0
FRIAX,0,0,0,0,0,0,0,0,1,0
FRT,0,0,0,0,0,1,1,0,0,0
FSCPX,0,0,0,0,0,0,0,0,1,0
FSD,0,0,0,0,0,0,0,0,2,0
FSEN,0,0,0,0,0,0,0,0,0,1
FSK,0,0,0,0,0,0,0,1,0,2
FSKAX,0,0,0,0,0,0,0,0,0,2
FSKR,0,0,0,0,0,0,0,0,0,2
FSLR,0,0,0,0,0,0,0,0,3,5
FSPHX,0,0,0,0,0,0,0,0,2,0
FSPTX,0,0,0,0,0,0,0,0,1,0
FSSAX,0,0,0,0,0,0,0,0,1,0
FSTFX,0,0,0,0,0,0,0,1,0,0
FTA,0,0,0,0,0,0,0,0,1,0
FTDR,0,0,0,0,0,0,0,0,3,0
FTEC,0,0,0,0,0,0,0,0,0,1
FTNT,0,0,0,0,0,0,0,1,10,2
FTQGX,0,0,0,0,0,0,0,0,1,0
FTSM,0,0,0,0,0,0,0,0,1,0
FTTGLX,0,0,0,0,0,0,0,0,0,1
FTV,0,0,0,0,2,0,0,1,4,1
FUJHY,0,0,0,0,0,0,0,0,1,0
FUND,0,0,0,0,0,0,0,0,0,2
FUPBY,0,0,0,0,0,0,0,1,3,1
FVADX,0,0,0,0,0,0,0,0,1,0
FVD,0,0,0,0,0,0,0,0,1,0
FVRR,0,0,0,0,0,0,0,0,1,3
FWONK,0,0,0,0,0,0,0,0,1,0
FXI,0,0,0,0,0,0,0,0,2,0
FXM,0,0,0,0,0,0,0,0,1,0
G,0,0,0,0,0,0,0,3,0,0
GAN,0,0,0,0,0,0,0,0,0,1
GAS,0,0,0,1,0,0,0,0,0,0
GBCI,0,0,0,0,0,0,0,0,1,0
GBDC,0,0,0,0,0,0,0,1,1,0
GBIL,0,0,0,0,0,0,0,0,7,1
GBOOY,0,0,0,0,0,0,0,3,0,0
GBT,0,0,0,0,0,0,0,2,0,0
GBTC,0,0,0,0,0,0,0,0,0,3
GBX,0,0,0,0,0,0,0,1,0,0
GCGMF,0,0,0,0,0,0,0,0,0,1
GCI,0,0,0,0,0,0,0,1,0,0
GCIIX,0,0,0,0,0,0,0,0,1,0
GCO,0,0,0,0,0,0,0,1,0,0
GCP,0,0,0,0,0,0,0,0,1,0
GD,0,0,0,0,1,2,2,1,7,1
GDDY,0,0,0,0,0,1,0,3,4,11
GDRX,0,0,0,0,0,0,0,0,0,1
GDV,0,0,0,0,0,0,2,1,0,0
GDXJ,0,0,0,0,0,0,0,0,1,0
GE,0,0,5,2,13,16,8,5,19,11
GEAGY,0,0,0,0,0,0,0,0,1,0
GEL,0,0,0,0,4,2,0,0,20,2
GEM,0,0,0,0,0,0,0,0,1,0
GEMIX,0,0,0,0,0,0,0,0,0,3
GFAFX,0,0,0,0,0,0,1,0,0,0
GFL,0,0,0,0,0,0,0,0,3,0
GFN,0,0,0,0,0,0,0,0,3,2
GGG,0,0,0,0,0,0,0,0,0,1
GGSM,0,0,0,0,0,0,0,0,0,1
GGT,0,0,0,0,0,0,0,0,1,0
GH,0,0,0,0,0,0,0,0,7,1
GHC,0,0,0,0,0,0,0,0,0,2
GILD,0,0,2,4,15,7,3,4,15,7
GIS,0,0,2,0,0,1,7,2,6,4
GISYX,0,0,0,0,0,0,0,0,1,0
GLAD,0,0,0,0,0,1,0,0,2,0
GLD,0,0,1,0,0,0,1,0,10,5
GLIBA,0,0,0,0,0,0,0,0,2,0
GLNCY,0,0,0,0,0,0,0,0,1,0
GLOB,0,0,0,0,0,0,0,0,2,0
GLOP,0,0,0,0,0,0,0,0,15,0
GLP,0,0,0,0,0,0,0,0,8,8
GLPEY,0,0,0,0,0,0,0,0,1,0
GLPI,0,0,0,0,0,0,0,0,0,1
GLW,0,0,0,4,2,7,12,9,7,0
GM,0,0,3,3,3,17,12,1,9,12
GMAB,0,0,0,0,0,0,0,0,1,0
GME,0,0,0,0,1,1,0,0,0,3
GMED,0,0,0,1,0,0,0,0,4,0
GMLP,0,0,0,0,0,0,0,0,14,0
GNRC,0,0,0,0,0,0,0,0,1,32
GNTX,0,0,0,0,0,0,0,0,0,1
GO,0,0,0,0,0,0,0,0,3,1
GOLD,0,0,0,0,0,0,0,0,4,2
GOOC.VI,0,0,0,0,0,0,0,0,0,1
GOOG,0,0,1,0,2,0,3,6,33,22
GOOGL,0,0,2,0,2,1,2,1,26,20
GOOS,0,0,0,0,0,0,0,1,4,0
GOVT,0,0,0,0,0,0,0,0,1,0
GPC,0,0,0,0,0,0,0,1,4,2
GPK,0,0,0,4,0,3,11,14,13,1
GPN,0,0,0,0,0,0,0,0,9,7
GPRO,0,0,1,1,0,0,0,0,0,2
GPS,0,0,0,0,0,0,0,0,0,1
GRA,0,0,0,0,0,0,0,0,1,0
GRFS,0,0,0,0,0,0,0,1,0,0
GRMN,0,0,1,0,0,0,0,0,0,0
GRNC,0,0,0,0,0,0,0,0,0,1
GRUB,0,0,0,0,0,0,0,0,2,1
GS,0,0,2,0,3,3,7,2,15,9
GSAH,0,0,0,0,0,0,0,0,3,0
GSK,0,0,0,0,0,2,0,0,11,6
GSLC,0,0,0,0,0,0,0,3,10,0
GSMTX,0,0,0,0,0,0,0,0,1,0
GSMYX,0,0,0,0,0,0,0,0,1,0
GSOSX,0,0,0,0,0,0,0,0,0,1
GSS,0,0,0,0,0,0,0,0,0,1
GT,0,0,0,0,0,0,0,1,0,2
GTCSX,0,0,0,0,0,0,0,1,0,0
GTN,0,0,0,0,0,0,0,0,0,1
GTX,0,0,0,0,0,0,0,1,0,0
GWPH,0,0,0,0,0,0,0,0,1,0
GWRE,0,0,0,0,0,0,0,0,1,0
GWW,0,0,0,0,1,0,2,0,1,0
GXO,0,0,0,0,0,0,0,0,0,2
H,0,0,0,0,0,0,0,3,0,1
HACK,0,0,0,0,1,2,1,1,0,0
HAE,0,0,0,0,0,0,0,0,7,3
HAL,0,0,0,4,1,0,0,0,3,0
HALO,0,0,0,0,0,1,0,0,2,1
HAS,0,0,1,0,5,0,0,1,2,0
HASI,0,0,0,0,0,0,0,0,6,0
HAYN,0,0,0,0,0,0,0,0,2,0
HBAN,0,0,0,0,0,1,0,1,3,0
HBI,0,0,0,2,0,22,11,2,5,3
HCA,0,0,0,0,0,0,0,0,5,6
HCC,0,0,1,0,0,0,0,0,0,0
HCN,0,0,0,0,0,0,0,0,1,0
HCSG,0,0,0,1,0,0,0,1,1,0
HD,0,0,0,1,2,0,1,3,30,27
HDB,0,0,0,0,0,0,0,1,2,1
HDELY,0,0,0,0,0,0,0,0,1,0
HDS,0,0,0,0,2,0,0,0,7,0
HE,0,0,0,0,0,0,0,3,0,0
HEI,0,0,0,1,0,0,0,0,0,1
HELE,0,0,0,0,0,0,0,0,7,0
HEP,0,0,0,0,0,0,0,0,1,0
HES,0,0,0,0,0,0,0,0,0,2
HF,0,0,0,1,0,0,0,0,0,0
HFC,0,0,1,0,0,0,0,1,0,0
HGIIX,0,0,0,0,0,0,0,0,1,0
HHC,0,0,0,0,0,0,0,0,5,5
HIG,0,0,0,0,0,0,0,0,10,3
HII,0,0,0,0,0,0,0,0,1,0
HIPO,0,0,0,0,0,0,0,0,0,1
HIW,0,0,0,0,0,0,0,3,0,0
HL,0,0,0,0,0,0,0,2,0,0
HLDCY,0,0,0,0,0,0,0,0,1,0
HLIO,0,0,0,0,0,0,0,0,2,1
HLPPY,0,0,0,0,0,0,0,0,1,0
HLT,0,0,0,0,0,1,0,1,3,4
HLUYY,0,0,0,0,0,0,0,0,1,0
HLX,0,0,0,1,0,0,0,0,0,0
HMC,0,0,2,0,0,0,0,0,1,0
HMN,0,0,0,0,0,0,0,0,9,0
HNDL,0,0,0,0,0,0,0,0,0,3
HNI,0,0,1,0,0,0,0,0,0,0
HNNMY,0,0,0,0,0,0,0,0,1,0
HNST,0,0,0,0,0,0,0,0,0,1
HOFV,0,0,0,0,0,0,0,0,0,1
HOG,0,0,0,0,0,0,0,0,2,0
HOLX,0,0,0,0,1,0,2,1,5,2
HON,0,0,5,0,1,1,2,2,17,18
HOT,0,0,1,0,1,0,0,0,0,0
HOn,0,0,0,0,0,0,0,0,0,1
HP,0,0,0,0,0,0,0,1,0,2
HPE,0,0,0,0,0,0,0,0,1,0
HPP,0,0,0,0,0,0,0,0,1,1
HPQ,0,0,0,0,0,1,0,3,4,0
HQL,0,0,0,0,0,0,0,0,2,0
HQY,0,0,0,0,0,0,0,0,6,5
HR,0,0,0,0,0,0,0,1,0,0
HRB,0,0,0,0,0,0,0,0,4,0
HRC,0,0,0,0,0,0,0,2,2,1
HRI,0,0,0,0,0,0,0,0,3,0
HRL,0,0,0,0,0,1,0,1,2,1
HRS,0,0,1,0,0,1,2,0,0,0
HRTX,0,0,0,0,0,0,0,0,0,1
HS,0,0,0,0,0,0,0,0,0,2
HSBC,0,0,0,0,1,0,0,1,7,1
HSHCY,0,0,0,0,0,0,0,0,0,2
HSIC,0,0,2,0,0,0,0,0,1,3
HSNGY,0,0,0,0,0,0,0,0,1,0
HST,0,0,0,0,0,0,0,0,4,2
HSY,0,0,0,1,1,2,0,0,0,1
HTA,0,0,0,0,0,0,0,0,1,0
HTGC,0,0,1,0,0,0,0,0,0,0
HTHIY,0,0,0,0,0,0,0,0,1,0
HTLD,0,0,0,0,0,0,0,0,1,1
HTS,0,0,1,0,0,0,0,0,0,0
HTZ,0,0,0,0,0,0,0,0,1,0
HUB-B,0,0,1,0,0,0,0,0,0,0
HUBG,0,0,0,1,0,0,0,0,0,0
HUBS,0,0,0,0,0,0,0,0,9,1
HUM,0,0,0,0,0,0,0,0,4,6
HUN,0,0,1,0,0,0,0,0,3,2
HUYA,0,0,0,0,0,0,0,4,11,0
HVRRY,0,0,0,0,0,0,0,0,1,0
HWM,0,0,0,0,0,0,0,0,1,0
HXGBY,0,0,0,0,0,0,0,0,1,0
HXL,0,0,0,0,0,1,1,0,7,2
HYDB,0,0,0,0,0,0,0,0,0,1
HYH,0,0,1,1,20,0,0,0,0,0
HYT,0,0,1,0,0,0,0,0,0,0
HZD,0,0,0,0,0,0,0,0,1,0
HZN,0,0,0,0,0,0,0,0,1,0
IAC,0,0,0,0,0,0,0,0,1,0
IAI,0,0,0,0,1,0,0,0,0,0
IART,0,0,0,1,0,0,0,1,5,0
IAT,0,0,0,0,0,0,0,0,2,0
IAU,0,0,0,0,0,0,0,0,6,4
IBDO,0,0,0,0,0,0,0,0,0,1
IBDP,0,0,0,0,0,0,0,0,0,1
IBDRY,0,0,0,0,0,0,0,0,1,0
IBKC,0,0,0,2,0,0,0,0,0,0
IBKR,0,0,0,0,0,0,0,0,1,0
IBM,0,0,4,0,5,7,7,6,15,17
IBM.MX,0,0,0,0,0,0,1,0,0,0
IBN,0,0,0,0,0,0,0,1,3,1
IBTB,0,0,0,0,0,0,0,0,0,1
IBTD,0,0,0,0,0,0,0,0,0,2
IBTG,0,0,0,0,0,0,0,0,0,1
