official,ticker,buy_date,sell_date,profit
"Shalala, Donna",PNGAY,2019/03/18,2019/05/13,-0.42
"Capito, Shelley M.",NVS,2018/04/24,2018/06/19,-3.22
"Whitehouse, Sheldon",PCAR,2014/11/25,2015/01/20,-3.23
"Shalala, Donna",AMH,2019/06/04,2019/07/30,0.72
"Inhofe, James M.",DHR,2018/07/26,2018/09/20,3.92
"Perdue Jr., David A.",AXTA,2017/08/07,2017/10/02,0.72
"Roberts, Pat",NOC,2019/11/04,2019/12/30,2.77
"Perdue Jr., David A.",HBI,2017/08/17,2017/10/12,-0.52
"Hoeven, John",PRU,2019/11/19,2020/01/14,1.66
"Perdue Jr., David A.",NFLX,2018/07/19,2018/09/13,1.09
"Whitehouse, Sheldon",VZ,2019/04/18,2019/06/13,-0.19
"Capito, Shelley M.",VFC,2018/04/24,2018/06/19,4.69
"Hoeven, John",JCI,2015/08/13,2015/10/08,-2.09
"Toomey, Patrick J.",SDY,2014/09/02,2014/10/28,0.06
"Perdue Jr., David A.",MPLX,2019/03/19,2019/05/14,-3.01
"Perdue Jr., David A.",PFE,2017/02/07,2017/04/04,2.02
"Perdue Jr., David A.",RF,2019/11/11,2020/01/06,-0.23
"Roberts, Pat",NOC,2018/09/04,2018/10/30,-41.01
"Perdue Jr., David A.",DISCA,2017/05/11,2017/07/06,-0.32
"Murray, Patty",UPS,2017/03/16,2017/05/11,-3.99
"Whitehouse, Sheldon",CVS,2014/04/29,2014/06/24,1.69
"Toomey, Patrick J.",XEL,2017/02/22,2017/04/19,2.46
"McKinley, David B.",ACN,2019/12/30,2020/02/24,-4.99
"Peters, Gary C.",CVS,2016/11/30,2017/01/25,4.16
"Whitehouse, Sheldon",GPRO,2015/07/07,2015/09/01,-8.52
"Carper, Thomas R.",PTMC,2017/08/31,2017/10/26,1.41
"Perdue Jr., David A.",DISCA,2016/07/08,2016/09/02,0.21
"Peters, Gary C.",IVZ,2015/09/10,2015/11/05,1.09
"Perdue Jr., David A.",HBI,2017/08/29,2017/10/24,-1.22
"Perdue Jr., David A.",AAPL,2016/01/28,2016/03/24,3.02
"Whitehouse, Sheldon",HOT,2016/03/01,2016/04/26,9.47
"Hoeven, John",IVZ,2019/11/05,2019/12/31,-0.07
"Perdue Jr., David A.",DISCA,2015/05/13,2015/07/08,1.81
"Collins, Susan M.",JPM,2018/05/08,2018/07/03,-5.66
"Whitehouse, Sheldon",DIS,2016/09/22,2016/11/17,5.71
"Hoeven, John",CAT,2015/03/03,2015/04/28,2.14
"Cassidy, William",DWDP,2019/01/25,2019/03/22,-4.56
"Cassidy, William",PG,2016/03/31,2016/05/26,-1.23
"Collins, Susan M.",COP,2014/04/22,2014/06/17,8.9
"Carper, Thomas R.",DD,2012/09/13,2012/11/08,-1.23
"Shalala, Donna",ZEN,2019/04/03,2019/05/29,-0.08
"Perdue Jr., David A.",LGF-B,2018/12/06,2019/01/31,1.29
"Perdue Jr., David A.",KN,2015/02/26,2015/04/23,2.06
"Hoeven, John",GOOG,2016/03/07,2016/05/02,-1.68
"Langevin, James R.",BYND,2019/09/06,2019/11/01,-71.09
"Perdue Jr., David A.",ACA,2018/12/21,2019/02/15,6.76
"Hoeven, John",VZ,2017/01/20,2017/03/17,-2.66
"Whitehouse, Sheldon",VZ,2014/09/18,2014/11/13,1.42
"Capito, Shelley M.",MCO,2017/09/08,2017/11/03,9.11
"Shalala, Donna",PCH,2019/02/15,2019/04/12,3.55
"Perdue Jr., David A.",DVN,2019/01/09,2019/03/06,3.23
"Perdue Jr., David A.",COST,2017/06/16,2017/08/11,-10.69
"Cisneros, Gilbert",WBA,2019/12/06,2020/01/31,-7.97
"Coons, Christopher A.",AAPL,2018/10/24,2018/12/19,-14.03
"Roberts, Pat",NFLX,2019/10/01,2019/11/26,45.98
"Perdue Jr., David A.",GM,2018/07/20,2018/09/14,-4.6
"Hoeven, John",IBM,2018/04/18,2018/06/13,-3.45
"Roberts, Pat",BA,2015/03/17,2015/05/12,-8.82
"Collins, Susan M.",AAPL,2015/01/13,2015/03/10,3.66
"Whitehouse, Sheldon",TSLA,2018/12/28,2019/02/22,-6.61
"Perdue Jr., David A.",DIS,2016/12/16,2017/02/10,4.95
"Beyer, Donald S.",NVDA,2019/12/24,2020/02/18,13.25
"Capito, Shelley M.",CLX,2018/04/05,2018/05/31,-6.47
"Courtney, Joe",AAPL,2019/12/31,2020/02/25,0.68
"Perdue Jr., David A.",MO,2016/01/20,2016/03/16,4.61
"Axne, Cynthia",FB,2019/01/18,2019/03/15,14.56
"Capito, Shelley M.",PII,2018/04/05,2018/05/31,-4.54
"Whitehouse, Sheldon",LOW,2014/01/31,2014/03/28,2.62
"Perdue Jr., David A.",MSM,2019/07/10,2019/09/04,-1.65
"Perdue Jr., David A.",RF,2018/12/12,2019/02/06,1.04
"Capito, Shelley M.",AFL,2018/04/05,2018/05/31,1.06
"Courtney, Joe",HON,2019/12/31,2020/02/25,-4.58
"Hoeven, John",CSCO,2014/10/29,2014/12/24,4.33
"Capito, Shelley M.",ITW,2018/04/24,2018/06/19,-9.32
"Hoeven, John",SLB,2019/12/31,2020/02/25,-9.74
"Roberts, Pat",FB,2016/06/29,2016/08/24,10.24
"Perdue Jr., David A.",LGF-B,2018/12/19,2019/02/13,1.1
"Whitehouse, Sheldon",NFLX,2016/05/18,2016/07/13,5.77
"Carper, Thomas R.",DD,2013/12/16,2014/02/10,5.67
"Perdue Jr., David A.",CLX,2018/04/20,2018/06/15,11.87
"Shalala, Donna",AAGIY,2019/02/15,2019/04/12,3.09
"Cisneros, Gilbert",ECOL,2019/12/24,2020/02/18,-6.81
"Perdue Jr., David A.",SU,2018/02/13,2018/04/10,3.51
"Capito, Shelley M.",LRLCY,2017/09/08,2017/11/03,1.7
"Whitehouse, Sheldon",PG,2015/08/28,2015/10/23,6.45
"Phillips, Dean",ETN,2019/12/02,2020/01/27,1.9
"Shalala, Donna",CHGCY,2019/02/20,2019/04/17,-0.79
"Hoeven, John",CMI,2014/10/20,2014/12/15,10.87
"Axne, Cynthia",JNJ,2019/12/31,2020/02/25,-0.1
"Hoeven, John",IVZ,2016/06/28,2016/08/23,6.78
"Whitehouse, Sheldon",GILD,2016/11/28,2017/01/23,-4.03
"Capito, Shelley M.",PG,2018/12/13,2019/02/07,1.17
"Collins, Susan M.",RHHBY,2014/05/07,2014/07/02,1.05
"Castor, Kathy",BIF,2019/12/27,2020/02/21,-0.16
"Capito, Shelley M.",SGAPY,2017/09/08,2017/11/03,0.21
"Inhofe, James M.",DAL,2017/12/26,2018/02/20,-3.58
"Whitehouse, Sheldon",IBM,2017/05/24,2017/07/19,-3.36
"Toomey, Patrick J.",DD,2017/02/22,2017/04/19,-1.56
"Perdue Jr., David A.",RF,2017/06/22,2017/08/17,0.28
"Reed, John F.",FEYE,2014/09/09,2014/11/04,-0.05
"Perdue Jr., David A.",BWXT,2019/01/07,2019/03/04,11.32
"Roberts, Pat",FB,2016/04/28,2016/06/23,-4.2
"Peters, Gary C.",CVS,2018/04/26,2018/06/21,3.33
"Whitehouse, Sheldon",AIG,2014/09/18,2014/11/13,-1.73
"Perdue Jr., David A.",WMB,2016/12/15,2017/02/09,-0.34
"Inhofe, James M.",UL,2017/01/19,2017/03/16,8.47
"Perdue Jr., David A.",BWXT,2018/12/06,2019/01/31,4.11
"Collins, Susan M.",DAL,2014/03/28,2014/05/23,5.0
"Perdue Jr., David A.",BRK-B,2018/06/21,2018/08/16,17.21
"Capito, Shelley M.",NVO,2017/09/08,2017/11/03,1.59
"Capito, Shelley M.",PM,2017/09/05,2017/10/31,-12.46
"Whitehouse, Sheldon",CSCO,2016/03/24,2016/05/19,0.04
"Doggett, Lloyd",IBM,2019/12/10,2020/02/04,13.31
"Murray, Patty",AAPL,2017/03/16,2017/05/11,3.14
"Toomey, Patrick J.",IXP,2014/09/02,2014/10/28,-1.99
"Whitehouse, Sheldon",AMGN,2017/04/05,2017/05/31,-8.7
"Perdue Jr., David A.",AAPL,2016/01/27,2016/03/23,2.88
"Perdue Jr., David A.",PFE,2017/02/22,2017/04/19,0.21
"Perdue Jr., David A.",PG,2015/06/04,2015/07/30,-0.14
"Whitehouse, Sheldon",IBM,2016/10/26,2016/12/21,14.33
"Whitehouse, Sheldon",LRCX,2017/05/16,2017/07/11,1.36
"Perdue Jr., David A.",FDX,2019/04/25,2019/06/20,-24.1
"Collins, Susan M.",HSY,2015/03/20,2015/05/15,-5.56
"Axne, Cynthia",MKL,2019/04/23,2019/06/18,63.35
"Whitehouse, Sheldon",SIEGY,2019/04/18,2019/06/13,-0.49
"Whitehouse, Sheldon",BRK-B,2016/10/26,2016/12/21,22.32
"Peters, Gary C.",PFE,2015/09/16,2015/11/11,0.89
"Perdue Jr., David A.",BOIVF,2018/06/26,2018/08/21,0.09
"Whitehouse, Sheldon",CSCO,2016/01/05,2016/03/01,0.16
"Cassidy, William",DIS,2017/10/25,2017/12/20,13.16
"Collins, Susan M.",CMCSA,2014/02/06,2014/04/03,-1.38
"Shalala, Donna",SAP,2019/02/15,2019/04/12,6.07
"Courtney, Joe",CB,2019/12/31,2020/02/25,3.25
"Whitehouse, Sheldon",ESRX,2014/04/29,2014/06/24,-2.21
"Capito, Shelley M.",PG,2018/04/24,2018/06/19,3.38
"Inhofe, James M.",CLR,2015/07/20,2015/09/14,-8.36
"Hoeven, John",DOW,2019/08/22,2019/10/17,4.88
"Courtney, Joe",AMT,2019/12/31,2020/02/25,20.4
"Perdue Jr., David A.",URBN,2019/12/16,2020/02/10,-0.39
"Collins, Susan M.",FB,2014/03/07,2014/05/02,-9.29
"Whitehouse, Sheldon",KHC,2018/06/13,2018/08/08,0.01
"Perdue Jr., David A.",HBI,2017/10/05,2017/11/30,-2.78
"Cassidy, William",DIS,2016/03/31,2016/05/26,0.34
"Whitehouse, Sheldon",FB,2016/02/16,2016/04/12,7.99
"Whitehouse, Sheldon",WBA,2016/04/19,2016/06/14,2.22
"Beyer, Donald S.",NVS,2019/12/26,2020/02/20,1.64
"Capito, Shelley M.",ES,2018/04/24,2018/06/19,-3.9
"Perdue Jr., David A.",NKE,2016/05/16,2016/07/11,-0.11
"Murray, Patty",SABR,2017/03/16,2017/05/11,2.52
"Perdue Jr., David A.",FDX,2019/05/15,2019/07/10,-9.08
"Capito, Shelley M.",ADP,2018/04/05,2018/05/31,12.77
"Whitehouse, Sheldon",EL,2016/09/28,2016/11/23,-10.89
"Hoeven, John",AJG,2014/10/20,2014/12/15,2.33
"Perdue Jr., David A.",BWXT,2018/12/19,2019/02/13,8.28
"Shalala, Donna",HPQ,2019/02/05,2019/04/02,-2.76
"Foxx, Virginia",SO,2019/12/09,2020/02/03,8.69
"Perdue Jr., David A.",FDX,2019/12/18,2020/02/12,8.99
"Whitehouse, Sheldon",GS,2018/06/06,2018/08/01,6.62
"Perdue Jr., David A.",UHAL,2018/06/21,2018/08/16,19.81
"Perdue Jr., David A.",DIS,2016/11/15,2017/01/10,10.3
"Perdue Jr., David A.",HBI,2019/08/01,2019/09/26,-0.52
"Capito, Shelley M.",BDX,2016/04/19,2016/06/14,9.68
"Gottheimer, Josh",DASTY,2019/12/30,2020/02/24,-0.58
"Whitehouse, Sheldon",HAS,2016/10/26,2016/12/21,-2.13
"Shalala, Donna",EPOKY,2019/03/18,2019/05/13,-0.55
"Capito, Shelley M.",NKE,2018/04/24,2018/06/19,7.17
"Cassidy, William",XOM,2017/11/07,2018/01/02,1.01
"Murray, Patty",LYB,2017/03/16,2017/05/11,-8.35
"Collins, Susan M.",ROP,2014/11/10,2015/01/05,-4.5
"Gottheimer, Josh",SSNC,2019/12/16,2020/02/10,3.62
"Perdue Jr., David A.",FEYE,2016/10/21,2016/12/16,0.77
"Whitehouse, Sheldon",PANW,2014/09/18,2014/11/13,11.6
"Collins, Susan M.",UNH,2018/06/04,2018/07/30,11.01
"Whitehouse, Sheldon",TJX,2014/12/18,2015/02/12,1.12
"Doggett, Lloyd",HD,2019/12/19,2020/02/13,22.47
"Hoeven, John",TWO,2019/11/04,2019/12/30,0.79
"Capito, Shelley M.",AMGN,2018/04/24,2018/06/19,11.44
"Hoeven, John",KTB,2019/09/24,2019/11/19,0.3
"Perdue Jr., David A.",DIS,2016/11/18,2017/01/13,8.87
"Perdue Jr., David A.",OKE,2019/06/25,2019/08/20,4.36
"Inhofe, James M.",CVS,2017/09/15,2017/11/10,-12.07
"Hoeven, John",MRK,2016/01/28,2016/03/24,3.06
"Carper, Thomas R.",AAPL,2015/04/22,2015/06/17,-0.07
"Perdue Jr., David A.",DISCA,2016/06/29,2016/08/24,2.19
"Perdue Jr., David A.",GPK,2018/11/02,2018/12/28,-0.69
"Collins, Susan M.",AME,2017/05/24,2017/07/19,0.49
"Murray, Patty",USB,2017/03/16,2017/05/11,-3.65
"Moran, Jerry",INTC,2019/09/25,2019/11/20,7.55
"Capito, Shelley M.",OXY,2017/09/08,2017/11/03,7.61
"Perdue Jr., David A.",FEYE,2016/10/12,2016/12/07,0.36
"Cassidy, William",OXY,2015/07/08,2015/09/02,-2.82
"Whitehouse, Sheldon",ADI,2017/02/10,2017/04/07,3.96
"Hoeven, John",WMT,2018/02/20,2018/04/17,-8.23
"Whitehouse, Sheldon",GS,2017/07/28,2017/09/22,7.92
"Peters, Gary C.",NUE,2016/01/26,2016/03/22,10.32
"Shalala, Donna",LUKOY,2019/03/20,2019/05/15,-11.92
"Perdue Jr., David A.",HBI,2018/02/08,2018/04/05,-0.88
"Perdue Jr., David A.",DISCA,2018/05/08,2018/07/03,3.62
"Perdue Jr., David A.",PYPL,2019/07/25,2019/09/19,-9.08
"Perdue Jr., David A.",PG,2016/01/20,2016/03/16,5.86
"Perdue Jr., David A.",URBN,2019/12/13,2020/02/07,-0.81
"Perdue Jr., David A.",PG,2018/04/20,2018/06/15,2.39
"Whitehouse, Sheldon",TRIP,2014/10/07,2014/12/02,-13.7
"Peters, Gary C.",GIS,2018/11/09,2019/01/04,-5.53
"Perdue Jr., David A.",GPK,2019/08/02,2019/09/27,-0.03
"Roberts, Pat",DVN,2015/02/05,2015/04/02,-2.74
"Reed, John F.",DHR,2016/09/12,2016/11/07,0.56
"Whitehouse, Sheldon",ABT,2016/11/15,2017/01/10,1.71
"Capito, Shelley M.",CCI,2017/09/08,2017/11/03,-0.27
"Capito, Shelley M.",ETN,2017/09/08,2017/11/03,6.41
"Axne, Cynthia",USB,2019/04/02,2019/05/28,1.91
"Shalala, Donna",CHGCY,2019/02/21,2019/04/18,-1.02
"Perdue Jr., David A.",AXTA,2018/08/15,2018/10/10,-3.12
"Roberts, Pat",AMZN,2018/06/25,2018/08/20,203.25
"Frankel, Lois",SU,2019/12/19,2020/02/13,-3.0
"Perdue Jr., David A.",ET,2018/12/19,2019/02/13,1.48
"King Jr., Angus S.",CMCSA,2019/07/23,2019/09/17,2.11
"Perdue Jr., David A.",BAC,2016/03/18,2016/05/13,0.4
"Whitehouse, Sheldon",WFC,2015/08/04,2015/09/29,-7.45
"Perdue Jr., David A.",CZR,2017/09/22,2017/11/17,4.48
"Roberts, Pat",AAPL,2015/07/24,2015/09/18,-2.93
"Collins, Susan M.",FB,2014/02/19,2014/04/16,-9.07
"Perdue Jr., David A.",RF,2017/06/26,2017/08/21,0.3
"Perdue Jr., David A.",URBN,2017/05/15,2017/07/10,-3.32
"Capito, Shelley M.",BDX,2018/04/24,2018/06/19,-2.38
"Hoeven, John",CVX,2019/11/04,2019/12/30,1.13
"Carper, Thomas R.",RIG,2014/02/27,2014/04/24,-0.07
"Frankel, Lois",NSP,2019/12/18,2020/02/12,-15.68
"Whitehouse, Sheldon",MCK,2016/11/15,2017/01/10,3.83
"Hoeven, John",PRU,2016/06/28,2016/08/23,8.56
"Perdue Jr., David A.",MRK,2017/10/18,2017/12/13,-6.44
"Perdue Jr., David A.",KHC,2016/11/18,2017/01/13,4.53
"Perdue Jr., David A.",GPK,2019/08/15,2019/10/10,1.44
"Moran, Jerry",AAPL,2018/12/19,2019/02/13,1.98
"Shalala, Donna",XENT,2019/03/06,2019/05/01,-1.62
"Shalala, Donna",BBVA,2019/04/05,2019/05/31,-0.75
"Perdue Jr., David A.",PEP,2018/05/16,2018/07/11,15.47
"Courtney, Joe",BLK,2019/12/31,2020/02/25,16.21
"Perdue Jr., David A.",MOS,2017/05/02,2017/06/27,-2.36
"Whitehouse, Sheldon",FB,2016/05/24,2016/07/19,2.83
"Inhofe, James M.",MRK,2015/07/09,2015/09/03,-4.47
"Carper, Thomas R.",DD,2014/03/14,2014/05/09,0.66
"Capito, Shelley M.",MDLZ,2018/04/04,2018/05/30,-1.88
"Courtney, Joe",MSFT,2019/12/31,2020/02/25,14.13
"Capito, Shelley M.",AFL,2018/04/24,2018/06/19,-0.1
"Langevin, James R.",BYND,2019/12/30,2020/02/24,37.15
"King Jr., Angus S.",UNH,2014/04/28,2014/06/23,5.31
"Shalala, Donna",EVOP,2019/05/15,2019/07/10,0.6
"Manchin III, Joseph",HBAN,2017/04/21,2017/06/16,0.51
"Murray, Patty",WBA,2017/03/16,2017/05/11,-0.19
"Carper, Thomas R.",DD,2014/09/15,2014/11/10,-4.77
"Perdue Jr., David A.",MU,2018/10/26,2018/12/21,-4.02
"Cassidy, William",ABT,2016/03/31,2016/05/26,-3.01
"Perdue Jr., David A.",GLW,2018/02/06,2018/04/03,-2.37
"Murray, Patty",MS,2017/03/16,2017/05/11,-3.49
"Whitehouse, Sheldon",DIS,2016/11/15,2017/01/10,10.3
"Toomey, Patrick J.",XLU,2015/01/30,2015/03/27,-4.95
"Inhofe, James M.",CRSP,2017/10/19,2017/12/14,0.52
"Whitehouse, Sheldon",BAC,2015/05/27,2015/07/22,1.61
"Perdue Jr., David A.",CZR,2018/06/27,2018/08/22,7.52
"Cassidy, William",NSC,2016/03/31,2016/05/26,-0.22
"Roberts, Pat",NFLX,2019/08/14,2019/10/09,-35.43
"Capito, Shelley M.",CVX,2018/04/24,2018/06/19,1.49
"Whitehouse, Sheldon",NVDA,2018/12/28,2019/02/22,6.19
"Roberts, Pat",BIDU,2015/07/27,2015/09/21,-54.99
"Perdue Jr., David A.",GLW,2015/08/28,2015/10/23,0.5
"Whitehouse, Sheldon",V,2014/04/11,2014/06/06,3.77
"Perdue Jr., David A.",DVN,2019/11/11,2020/01/06,3.8
"Carper, Thomas R.",BSTZ,2019/06/26,2019/08/21,0.96
"Perdue Jr., David A.",AMZN,2017/02/08,2017/04/05,97.68
"Capito, Shelley M.",JPM,2017/10/26,2017/12/21,5.44
"Capito, Shelley M.",WMT,2018/04/05,2018/05/31,-4.29
"Perdue Jr., David A.",BWXT,2019/01/03,2019/02/28,14.92
"Whitehouse, Sheldon",T,2019/08/27,2019/10/22,3.15
"Roberts, Pat",AAPL,2015/07/27,2015/09/21,-2.08
"Whitehouse, Sheldon",NVDA,2016/01/06,2016/03/02,0.24
"Perdue Jr., David A.",DOW,2019/07/15,2019/09/09,-6.36
"Toomey, Patrick J.",VIXY,2014/06/12,2014/08/07,112.0
"Perdue Jr., David A.",LGF-B,2018/11/27,2019/01/22,-0.57
"Perdue Jr., David A.",HBI,2017/08/14,2017/10/09,-0.61
"Hoeven, John",INTC,2017/01/20,2017/03/17,-1.59
"Perdue Jr., David A.",ET,2019/09/18,2019/11/13,-2.23
"Whitehouse, Sheldon",BIIB,2015/08/28,2015/10/23,-27.32
"Foxx, Virginia",DUK,2019/12/17,2020/02/11,5.95
"Perdue Jr., David A.",WLK,2016/07/26,2016/09/20,4.51
"Capito, Shelley M.",GD,2018/04/05,2018/05/31,-17.0
"Perdue Jr., David A.",CZR,2017/06/30,2017/08/25,3.41
"Roberts, Pat",BAC,2014/03/14,2014/05/09,-2.16
"Capito, Shelley M.",AMGN,2018/04/05,2018/05/31,6.95
"Perdue Jr., David A.",DIS,2016/12/02,2017/01/27,10.11
"Perdue Jr., David A.",MOS,2015/04/15,2015/06/10,-1.44
"Perdue Jr., David A.",LGF-B,2018/11/14,2019/01/09,-1.59
"Perdue Jr., David A.",FEYE,2016/07/13,2016/09/07,-0.88
"Perdue Jr., David A.",URBN,2019/12/11,2020/02/05,-0.03
"Carper, Thomas R.",DD,2015/06/12,2015/08/07,-8.36
"Collins, Susan M.",SLB,2014/03/07,2014/05/02,8.29
"Joyce, David P.",MDY,2019/09/20,2019/11/15,9.72
"Roberts, Pat",AAPL,2016/12/15,2017/02/09,3.95
"Whitehouse, Sheldon",IBM,2017/04/05,2017/05/31,-21.37
"Perdue Jr., David A.",LGF-B,2018/12/20,2019/02/14,1.72
"Murray, Patty",SNY,2017/03/16,2017/05/11,3.85
"Whitehouse, Sheldon",PANW,2014/07/29,2014/09/23,14.91
"Perdue Jr., David A.",CZR,2017/10/17,2017/12/12,6.94
"Perdue Jr., David A.",DVN,2018/02/23,2018/04/20,4.34
"Perdue Jr., David A.",DISCA,2016/07/12,2016/09/06,-0.1
"Perdue Jr., David A.",DVN,2019/01/04,2019/03/01,5.49
"Whitehouse, Sheldon",NOV,2014/07/02,2014/08/27,2.51
"Collins, Susan M.",FB,2014/02/04,2014/04/01,-1.03
"Perdue Jr., David A.",KO,2019/07/25,2019/09/19,1.11
"Capito, Shelley M.",BASFY,2017/09/05,2017/10/31,2.88
"Perdue Jr., David A.",KO,2015/04/02,2015/05/28,0.42
"Collins, Susan M.",SYK,2016/09/08,2016/11/03,0.77
"Roberts, Pat",AAPL,2015/01/28,2015/03/25,2.09
"Moran, Jerry",KO,2019/09/25,2019/11/20,-1.03
"Roberts, Pat",NFLX,2018/08/20,2018/10/15,11.81
"Shalala, Donna",MGPI,2019/04/30,2019/06/25,-25.41
"Inhofe, James M.",XBI,2018/12/31,2019/02/25,17.93
"Perdue Jr., David A.",ENTG,2019/07/12,2019/09/06,8.12
"Capito, Shelley M.",ITW,2018/04/05,2018/05/31,-14.46
"Perdue Jr., David A.",HBI,2017/08/08,2017/10/03,-0.21
"Whitehouse, Sheldon",C,2018/01/08,2018/03/05,-0.97
"Hoeven, John",FDX,2018/09/19,2018/11/14,-15.93
"Perdue Jr., David A.",PAA,2016/07/15,2016/09/09,-0.7
"Inhofe, James M.",CLR,2015/06/04,2015/07/30,-10.78
"Hoeven, John",EXC,2019/11/04,2019/12/30,0.41
"Whitehouse, Sheldon",ORCL,2014/02/19,2014/04/16,1.78
"Whitehouse, Sheldon",BMY,2017/02/23,2017/04/20,-2.18
"Peters, Gary C.",GM,2015/09/16,2015/11/11,4.52
"Perdue Jr., David A.",CIT,2015/02/17,2015/04/14,0.81
"Perdue Jr., David A.",PSX,2015/08/24,2015/10/19,10.78
"Whitehouse, Sheldon",NFLX,2015/07/15,2015/09/09,0.25
"Shalala, Donna",ALLE,2019/03/06,2019/05/01,9.7
"Murray, Patty",GILD,2017/03/16,2017/05/11,-2.05
"Whitehouse, Sheldon",NVDA,2017/01/11,2017/03/08,-1.32
"Capito, Shelley M.",NEE,2016/04/19,2016/06/14,1.53
"Perdue Jr., David A.",AXTA,2017/10/09,2017/12/04,2.56
"Roberts, Pat",NVDA,2018/02/05,2018/04/02,1.74
"Whitehouse, Sheldon",CVS,2014/09/18,2014/11/13,8.18
"Whitehouse, Sheldon",WMT,2017/08/24,2017/10/19,6.85
"Roberts, Pat",GM,2015/02/05,2015/04/02,0.23
"Roberts, Pat",COF,2017/08/01,2017/09/26,-3.48
"Whitehouse, Sheldon",CVS,2019/08/27,2019/10/22,6.11
"Hoeven, John",WTW,2018/02/20,2018/04/17,-6.34
"Joyce, David P.",IJR,2019/03/04,2019/04/29,0.36
"Cassidy, William",VFC,2016/03/31,2016/05/26,-2.84
"Whitehouse, Sheldon",BABA,2018/06/06,2018/08/01,-22.37
"Cassidy, William",WMT,2016/03/31,2016/05/26,2.16
"Perdue Jr., David A.",QCOM,2016/03/22,2016/05/17,-0.16
"Hoeven, John",MCD,2016/06/28,2016/08/23,-2.15
"Inhofe, James M.",CLR,2015/07/09,2015/09/03,-7.42
"Shalala, Donna",AMD,2019/01/23,2019/03/20,6.08
"Whitehouse, Sheldon",BIIB,2015/04/07,2015/06/02,-32.37
"Perdue Jr., David A.",BWXT,2018/12/27,2019/02/21,14.98
"Inhofe, James M.",UNH,2018/01/11,2018/03/08,1.14
"Perdue Jr., David A.",EXR,2016/08/16,2016/10/11,-7.2
"Roberts, Pat",DVN,2017/08/10,2017/10/05,4.17
"Roberts, Pat",SBUX,2015/03/06,2015/05/01,3.66
"Whitehouse, Sheldon",XER.BE,2016/05/04,2016/06/29,-0.8
"Hoeven, John",AAPL,2019/01/04,2019/03/01,6.96
"Whitehouse, Sheldon",BRK-B,2017/02/23,2017/04/20,-5.5
"Whitehouse, Sheldon",F,2018/09/07,2018/11/02,-0.02
"Inhofe, James M.",CTSH,2016/03/11,2016/05/06,2.16
"Perdue Jr., David A.",DISCA,2017/05/10,2017/07/05,-0.06
"Reed, John F.",MSFT,2015/04/23,2015/06/18,3.28
"Carper, Thomas R.",PNQI,2014/11/11,2015/01/06,-3.0
"Moran, Jerry",BRK-B,2019/09/25,2019/11/20,9.36
"Whitehouse, Sheldon",BIIB,2015/08/10,2015/10/05,-27.0
"Collins, Susan M.",APH,2014/11/10,2015/01/05,1.1
"Perdue Jr., David A.",RF,2017/05/22,2017/07/17,0.57
"Beyer, Donald S.",DIS,2019/12/24,2020/02/18,-6.06
"Shalala, Donna",PLNT,2019/03/19,2019/05/14,9.62
"Whitehouse, Sheldon",MSFT,2016/01/06,2016/03/02,-1.46
"Perdue Jr., David A.",DCP,2019/09/19,2019/11/14,-4.6
"Reed, John F.",IYT,2017/03/06,2017/05/01,-5.81
"Capito, Shelley M.",ENB,2017/09/08,2017/11/03,-3.75
"Perdue Jr., David A.",MRK,2018/04/24,2018/06/19,0.55
"Roberts, Pat",BAC,2018/02/05,2018/04/02,-1.16
"Hoeven, John",VFC,2017/01/23,2017/03/20,1.97
"Whitehouse, Sheldon",GILD,2016/05/18,2016/07/13,3.52
"Perdue Jr., David A.",LGF-B,2019/02/08,2019/04/05,0.21
"Inhofe, James M.",AAPL,2015/08/24,2015/10/19,2.63
"Perdue Jr., David A.",TRGP,2019/03/18,2019/05/13,-0.06
"Roberts, Pat",NVDA,2019/10/01,2019/11/26,10.33
"Perdue Jr., David A.",GM,2018/08/27,2018/10/22,-5.69
"Malinowski, Tom",BLFSD,2019/06/19,2019/08/14,0.22
"Perdue Jr., David A.",KMI,2018/11/29,2019/01/24,0.51
"Reed, John F.",VWO,2014/07/28,2014/09/22,-1.58
"Capito, Shelley M.",TGT,2018/04/24,2018/06/19,5.36
"Roberts, Pat",NFLX,2014/09/02,2014/10/28,-13.44
"Perdue Jr., David A.",PAA,2016/04/21,2016/06/16,1.41
"Whitehouse, Sheldon",FEYE,2015/05/27,2015/07/22,2.57
"Whitehouse, Sheldon",NWL,2016/03/01,2016/04/26,5.49
"Perdue Jr., David A.",BOIVF,2018/06/27,2018/08/22,0.1
"Whitehouse, Sheldon",REGN,2016/05/24,2016/07/19,-19.35
"Hoeven, John",AMZN,2017/12/29,2018/02/23,317.5
"Perdue Jr., David A.",CZR,2019/01/04,2019/03/01,9.62
"Whitehouse, Sheldon",JPM,2014/04/29,2014/06/24,1.77
"Shalala, Donna",DBD,2019/03/06,2019/05/01,-0.24
"Perdue Jr., David A.",FDX,2019/05/01,2019/06/26,-30.35
"Capito, Shelley M.",GILD,2017/10/25,2017/12/20,-5.31
"Capito, Shelley M.",ADI,2018/04/05,2018/05/31,5.61
"Whitehouse, Sheldon",TJX,2016/04/12,2016/06/07,0.38
"Hoeven, John",F,2014/04/28,2014/06/23,0.9
"Toomey, Patrick J.",EEM,2015/02/27,2015/04/24,3.0
"Perdue Jr., David A.",JNJ,2015/04/02,2015/05/28,1.81
